ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,Unnamed: 31,G.UPH,N.UPH,wip_outplan_time,ent_weight
BBD16,,MAXUM-PLUS,RUNNING,R17ASBS06,,2200,096ELAS044,M15T2G16128AR1AG{GVNF2},AAS096EL1016A,2960,21399,2022/5/17 01:53,2022/5/17 21:09,EliteMT,FBGA-96UEL-3,P29ZK.08,,153.6033,,,TB-B14,,2200,,,R20ABTW05,DFN-08YB2G,WINBOND,AAB008YB2005A,1091A07T21,,153.6033,136.4381,2022/5/17 21:09,7803.732026
BBD17,,MAXUM-PLUS,RUNNING,R20MSDG09,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,2476,30955,2022/5/16 23:27,2022/5/17 09:25,MTI,FBGA-78UEN,253912B.00L,,248.977,,,TB-B14,05/17/2022 MP,2200,1091A06T21,,R20MSDC06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 09:25,87283.96667
BBD20,,MAXUM-PLUS,WAIT-SETUP,,,,,,ABW064AE1008A,,,2022/5/17 06:53,,,,,SC,,,,TB-B14,05/18/2022 MP,2200,,,R20ABRL12,DFN-08YB2G,WINBOND,AAB008YB2009A,1091A07T21,,160.1522,142.2552,,
BBD21,,MAXUM-PLUS,WAIT-SETUP,,,,,,ABW064AE1008A,,,2022/5/17 07:13,,,,,SC,,,,TB-B14,05/19/2022 MP,2200,,,R20ABRL04,DFN-08YB2G,WINBOND,AAB008YB2009A,1091A07T21,,160.1522,142.2552,,
BBD22,,MAXUM-PLUS,RUNNING,R20BWE115,,2200,032YFBW027,AK4438GP-V,ABW032YF1012A,4400,108216,2022/5/17 02:49,2022/5/17 14:58,AKM,QFN-32YF1A,DBBN125A,,362.0654,,,TB-B14,05/20/2022 MP,2200,1091A07C41,,R20BWE120,QFN-32YF1A,AKM,ABW032YF1012A,1091A07C41,,362.0654,321.6046,2022/5/17 14:58,13915.975
BBD23,,MAXUM-PLUS,RUNNING,R20BWE401,,2200,032YFBW027,AK4438GP-V,ABW032YF1012A,4400,103532,2022/5/17 02:59,2022/5/17 15:08,AKM,QFN-32YF1A,DBBN126A,,362.0654,,,TB-B14,05/21/2022 MP,2200,,,R20BWE109,QFN-32YF1A,AKM,ABW032YF1012A,1091A07C41,,362.0654,321.6046,2022/5/17 15:08,13915.975
BBD24,,MAXUM-PLUS,IDLE,,,,,,ABW032YF1012A,,,2022/5/17 03:47,,,,,,,,,TB-B14,05/22/2022 MP,2200,,,R20BWE108,QFN-32YF1A,AKM,ABW032YF1012A,1091A07C41,,362.0654,321.6046,,
BBD35,,MAXUM-PLUS,RUNNING,R20BWE206,,2200,036ABBW009,AK7755ENGP-V,ABW036AB1004A,3200,76251,2022/5/17 00:21,2022/5/17 12:53,AKM,QFN-36AB1,DBCC266A,,255.4947,,,TB-B13,05/23/2022 MP,2200,1091A07C41,,R20BWE203,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,,255.4947,226.9432,2022/5/17 12:53,7204.466667
BBD36,,MAXUM-PLUS,RUNNING,R20MSF902,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3580,30953,2022/5/17 06:24,2022/5/17 20:47,MTI,FBGA-78UEN,253950B.00L,,248.977,,,TB-B13,05/24/2022 MP,2200,,,R20MSD304,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 20:47,87283.96667
BBD37,,MAXUM-PLUS,RUNNING,R20BWE402,,2200,032YFBW027,AK4438GP-V,ABW032YF1012A,4400,103532,2022/5/17 05:17,2022/5/17 17:26,AKM,QFN-32YF1A,DBBN126A,,362.0654,,,TB-B13,05/25/2022 MP,2200,,,R20BWE107,QFN-32YF1A,AKM,ABW032YF1012A,1091A07C41,,362.0654,321.6046,2022/5/17 17:26,13915.975
BBD38,,MAXUM-PLUS,RUNNING,R20BWE118,,2200,032YFBW027,AK4438GP-V,ABW032YF1012A,4400,108216,2022/5/17 07:05,2022/5/17 19:14,AKM,QFN-32YF1A,DBBN125A,,362.0654,,,TB-B13,05/26/2022 MP,2200,1091A07C41,,R20BWE123,QFN-32YF1A,AKM,ABW032YF1012A,1091A07C41,,362.0654,321.6046,2022/5/17 19:14,13915.975
BBD39,,MAXUM-PLUS,IDLE,,,,,,ABW032YF1012A,,,2022/5/17 07:16,,,,,,,,,TB-B13,05/27/2022 MP,2200,,,R20BWE111,QFN-32YF1A,AKM,ABW032YF1012A,1091A07C41,,362.0654,321.6046,,
BBD40,,MAXUM-PLUS,WAIT-SETUP,,,,,,ABW064AE1008A,,,2022/5/17 07:11,,,,,SC,,,,TB-B13,05/28/2022 MP,2200,,,R20ABRL14,DFN-08YB2G,WINBOND,AAB008YB2009A,1091A07T21,,160.1522,142.2552,,
BBD41,,MAXUM-PLUS,RUNNING,R20MSDL05,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3580,31222,2022/5/17 00:41,2022/5/17 15:04,MTI,FBGA-78UEN,254111B.00L,,248.977,,,TB-B13,05/29/2022 MP,2200,1091A06T21,,R20MSEX01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 15:04,87283.96667
BBD42,,MAXUM-PLUS,IDLE,,,,,,AAW008Y62016A,,,2022/5/17 07:43,,,,,,,,,TB-B13,05/30/2022 MP,2200,,,R20AWBM01,DFN-08Y62D,MXIC,AAW008Y62016A,1091A07T41,,1136.155,1009.1897,,
BBD43,,MAXUM-PLUS,RUNNING,R20ABTX01,,2200,008YBAB011,AAG050800/IG/W25Q64JVXGIQ,AAB008YB2005A,6240,45314,2022/5/17 03:10,2022/5/17 08:31,WINBOND,DFN-08YB2G,61471W400ZV,,1164.505,,,TB-B13,05/31/2022 MP,2200,1091A07T21,,R20ABTX03,DFN-08YB2G,WINBOND,AAB008YB2005A,1091A07T21,,1164.505,1034.3716,2022/5/17 08:31,3575.472527
BBD44,,MAXUM-PLUS,RUNNING,R20BWE112,,2200,032YFBW027,AK4438GP-V,ABW032YF1012A,4400,108216,2022/5/16 20:57,2022/5/17 09:06,AKM,QFN-32YF1A,DBBN125A,,362.0654,,,TB-B13,,2200,1091A07C41,,R20BWE103,QFN-32YF1A,AKM,ABW032YF1012A,1091A07C41,,362.0654,321.6046,2022/5/17 09:06,13915.975
BBD48,,MAXUM-PLUS,RUNNING,R20MSBB01,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5514,41017,2022/5/16 15:28,2022/5/17 12:35,MTI,FBGA-96UEC,611520K.00K,,261.1095,,,TB-B11,,2200,1091A06T21,,R19MSKC03,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,261.1095,231.9305,2022/5/17 12:35,158084.0417
BBD49,,MAXUM-PLUS,RUNNING,R20MSDN01,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3580,31360,2022/5/16 17:59,2022/5/17 08:21,MTI,FBGA-78UEN,253732B.00L,,248.977,,,TB-B11,,2200,1091A06T21,,R20MSDA08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 08:21,87283.96667
BBD50,,MAXUM-PLUS,RUNNING,R20MSDC03,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3580,30930,2022/5/16 23:42,2022/5/17 14:05,MTI,FBGA-78UEN,253734B.00L,,248.977,,,TB-B11,,2200,1091A06T21,,R20MSD405,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 14:05,87283.96667
BBD51,,MAXUM-PLUS,RUNNING,R20MSDD05,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3560,31049,2022/5/16 20:11,2022/5/17 10:29,MTI,FBGA-78UEN,253266B.00L,,248.977,,,TB-B11,,2200,1091A06T21,,R20MSD307,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 10:29,87283.96667
BBD52,,MAXUM-PLUS,RUNNING,R20MSEY08,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3600,31041,2022/5/17 02:43,2022/5/17 17:10,MTI,FBGA-78UEN,254459B.00L,,248.977,,,TB-B11,,2200,1091A06T21,,R20MSD407,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 17:10,87283.96667
BBD53,,MAXUM-PLUS,RUNNING,R20MSEW07,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3560,30967,2022/5/16 23:52,2022/5/17 14:10,MTI,FBGA-78UEN,254618B.00L,,248.977,,,TB-B11,,2200,1091A06T21,,R20MSDG01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 14:10,87283.96667
BBD54,,MAXUM-PLUS,RUNNING,R20MSEU06,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3560,31159,2022/5/17 02:45,2022/5/17 17:03,MTI,FBGA-78UEN,252569B.00L,,248.977,,,TB-B11,,2200,1091A06T21,,R20MSEX02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 17:03,87283.96667
BBD55,,MAXUM-PLUS,RUNNING,R20MSEU05,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3560,31159,2022/5/17 02:46,2022/5/17 17:04,MTI,FBGA-78UEN,252569B.00L,,248.977,,,TB-B11,,2200,1091A06T21,,R20MSDG03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 17:04,87283.96667
BBD56,,MAXUM-PLUS,RUNNING,R20ABTH55,,2200,008YBAB016,AAG0648T0/DB/W25Q32JWXGIM,AAB008YB2007A,6240,366013,2022/5/17 02:50,2022/5/17 08:35,WINBOND,DFN-08YB2G,6150H2400,,1083.8665,,,TB-B11,,2200,1091A07T21,,R20ABTH40,DFN-08YB2G,WINBOND,AAB008YB2007A,1091A07T21,,1083.8665,962.7444,2022/5/17 08:35,15741.20879
BBD57,,MAXUM-PLUS,RUNNING,R20ABTH48,,2200,008YBAB016,AAG0648T0/DB/W25Q32JWXGIM,AAB008YB2007A,6240,366013,2022/5/17 02:53,2022/5/17 08:38,WINBOND,DFN-08YB2G,6150H2400,,1083.8665,,,TB-B11,,2200,1091A07T21,,R20ABTH47,DFN-08YB2G,WINBOND,AAB008YB2007A,1091A07T21,,1083.8665,962.7444,2022/5/17 08:38,15741.20879
BBD58,,MAXUM-PLUS,RUNNING,R20MSES04,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3508,31221,2022/5/17 06:19,2022/5/17 20:24,MTI,FBGA-78UEN,253647B.00L,,248.977,,,TB-B11,,2200,1091A06T21,,R20MSD408,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 20:24,87283.96667
BBD59,,MAXUM-PLUS,IDLE,,,,,,AAB008YB2009A,,,2022/5/17 00:12,,,,,,,,,TB-B11,,2200,,,R20ABRL03,DFN-08YB2G,WINBOND,AAB008YB2009A,1091A07T21,,866.2756,769.4693,,
BBD60,,MAXUM-PLUS,RUNNING,R20BWE207,,2200,036ABBW009,AK7755ENGP-V,ABW036AB1004A,3200,76251,2022/5/17 00:27,2022/5/17 12:58,AKM,QFN-36AB1,DBCC266A,,255.4947,,,TB-B13,,2200,1091A07C41,,R20BWE202,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,,255.4947,226.9432,2022/5/17 12:58,7204.466667
BBD61,,MAXUM-PLUS,RUNNING,R20BWE114,,2200,032YFBW027,AK4438GP-V,ABW032YF1012A,4400,108216,2022/5/17 03:02,2022/5/17 15:11,AKM,QFN-32YF1A,DBBN125A,,362.0654,,,TB-B13,,2200,1091A07C41,,R20BWE119,QFN-32YF1A,AKM,ABW032YF1012A,1091A07C41,,362.0654,321.6046,2022/5/17 15:11,13915.975
BBD62,,MAXUM-PLUS,ENG,,,,,,ANV0086A1069A,,,2022/4/29 17:43,2022/4/29 17:43,,,,EE,,,,TB-B13,05/17/2022 MP,2200,,,R16NVS148,uSD08AQV-C,PHISON,ANV0086A1069A,1091A06C41,,160.0667,142.1792,,
BBD63,,MAXUM-PLUS,RUNNING,R20ABTX02,,2200,008YBAB011,AAG050800/IG/W25Q64JVXGIQ,AAB008YB2005A,6240,45314,2022/5/17 04:12,2022/5/17 09:34,WINBOND,DFN-08YB2G,61471W400ZV,,1164.505,,,TB-B13,05/18/2022 MP,2200,1091A07T21,,R20ABTX07,DFN-08YB2G,WINBOND,AAB008YB2005A,1091A07T21,,1164.505,1034.3716,2022/5/17 09:34,3575.472527
BBD64,,MAXUM-PLUS,RUNNING,R20MSDM01,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3600,31279,2022/5/17 06:37,2022/5/17 21:04,MTI,FBGA-78UEN,253344B.00L,,248.977,,,TB-B13,05/19/2022 MP,2200,,,R20MSEV02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 21:04,87283.96667
BBD65,,MAXUM-PLUS,RUNNING,R20MSDN06,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,3600,31360,2022/5/16 23:33,2022/5/17 14:00,MTI,FBGA-78UEN,253732B.00L,,248.977,,,TB-B13,05/20/2022 MP,2200,1091A06T21,,R20MSDD03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 14:00,87283.96667
BBD66,,MAXUM-PLUS,RUNNING,R20BWE204,,2200,036ABBW009,AK7755ENGP-V,ABW036AB1004A,3200,76251,2022/5/16 21:13,2022/5/17 09:44,AKM,QFN-36AB1,DBCC266A,,255.4947,,,TB-B13,05/21/2022 MP,2200,1091A07C41,,R20BWE201,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,,255.4947,226.9432,2022/5/17 09:44,7204.466667
BBD67,,MAXUM-PLUS,RUNNING,R20BWE205,,2200,036ABBW009,AK7755ENGP-V,ABW036AB1004A,3200,76251,2022/5/16 19:24,2022/5/17 07:56,AKM,QFN-36AB1,DBCC266A,,255.4947,,,TB-B13,05/28/2022 MP,2200,1091A07C41,,R20BWD514,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,,255.4947,226.9432,2022/5/17 07:56,7204.466667
BBD81,,MAXUM-PLUS,RUNNING,R20MSB903,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5560,41715,2022/5/16 17:26,2022/5/17 14:43,MTI,FBGA-96UEC,610540K.00K,,261.1095,,,TB-B8,,2200,1091A06T21,,R19MSJX03,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,261.1095,231.9305,2022/5/17 14:43,158084.0417
BBH08,,MAXUM-PLUS,RUNNING,R20MSBB06,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5600,41017,2022/5/17 04:27,2022/5/18 01:54,MTI,FBGA-96UEC,611520K.00K,,261.1095,,,TA-A24,05/18/2022 MP,2200,1091A06T21,,R19MSK406,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,261.1095,231.9305,2022/5/18 01:54,158084.0417
BBH09,,MAXUM-PLUS,WAIT-SETUP,R20MSBC03,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5600,41581,2022/5/17 06:54,2022/5/18 01:53,MTI,FBGA-96UEC,611517K.00K,M,261.1095,,,TA-A24,05/19/2022 MP,2200,1091A06T21,,R19MSK307,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,,261.1095,231.9305,2022/5/18 01:53,158084.0417
BBH10,,MAXUM-PLUS,RUNNING,R20NVW561,,2200,048TRNV033,30-P0LA02D905{T}{201-250},ANV048TR2004B,2160,245010,2022/5/17 01:34,2022/5/17 18:55,PHISON,TSOP1-48MR-C,R20NVW5,,124.4873,,,TA-A24,05/20/2022 MP,2200,1091A07C21,,R19LWAK01,FBGA-78U9,MTI-S,ALW078C93001A,1091A06C21,,124.4873,110.5758,2022/5/17 18:55,45151.07143
BBH11,,MAXUM-PLUS,IDLE,,,,,,AAB048TW2006A,,,2022/5/14 16:32,,,,,,,,,TA-A24,05/21/2022 MP,2200,,,R20ABRH22,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,,376.2302,334.1864,,
BBH12,,MAXUM-PLUS,RUNNING,R20MSAP07,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5600,40866,2022/5/16 14:49,2022/5/17 12:16,MTI,FBGA-96UEC,612059K.00K,,261.1095,,,TA-A24,05/22/2022 MP,2200,1091A06T21,,R19LWAC02,FBGA-78U9,MTI-S,ALW078C93001A,1091A06C21,,261.1095,231.9305,2022/5/17 12:16,158084.0417
BBH13,,MAXUM-PLUS,WAIT-SETUP,,,,,,ALW078EP1001A,,,2022/5/17 05:50,,,,,MC,,,,TA-A24,05/23/2022 SP,2200,,,R19ABAF02,TSOP2-66ME,WINBOND,AAB066TN1001A,1091A07T21,,212.9736,189.1738,,
BBH14,,MAXUM-PLUS,RUNNING,R20NVW501,,2200,048TRNV033,30-P0LA02D905{T}{201-250},ANV048TR2004B,2160,245010,2022/5/17 00:37,2022/5/17 17:58,PHISON,TSOP1-48MR-C,R20NVW5,,124.4873,,,TA-A24,05/24/2022 SP,2200,1091A07C21,,R19LWAP01,FBGA-78U9,MTI-S,ALW078C93001A,1091A06C21,,124.4873,110.5758,2022/5/17 17:58,45151.07143
BBH15,,MAXUM-PLUS,IDLE,,R20AWAV02,,,,AAW016D53004A,,,2022/5/17 07:56,,,,,,,,,TA-A24,05/25/2022 SP,2200,,,R20AWAB11,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,,79.2414,70.3862,,
BBH16,,MAXUM-PLUS,IDLE,,,,,,AAB048TW2006A,,,2022/5/14 19:11,,,,,,,,,TA-A24,05/26/2022 SP,2200,,,R20ABRH25,TSOP1-48AM,WINBOND,AAB048TW2006A,1091A07T21,,376.2302,334.1864,,
BBH17,,MAXUM-PLUS,RUNNING,R19LWA501,,2200,078EPLW008,SPSUBZ32DX8C-Z-BG66-RFG-2,ALW078EP1001A,4239,4244,2022/5/16 20:58,2022/5/17 16:54,MTI-S,FBGA-78UEP,KBTQFS3.11,,212.9736,,,TA-A24,05/27/2022 SP,2200,,,R19LWA702,FBGA-78UEP,MTI-S,ALW078EP1001A,1091A06C21,,212.9736,189.1738,2022/5/17 16:54,11538.68889
BBH18,,MAXUM-PLUS,RUNNING,R19ABCL10,,2200,054TNAB027,UAA078/LS/W9864G6KH-6{BM},AAB054TN1002A,2880,46618,2022/5/17 05:00,2022/5/17 17:18,WINBOND,TSOP2-54ME,6203AU500ZW,,234.048,,,TA-A35,05/28/2022 SP,2200,1091A07T21,,R18OKAN14,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,,234.048,207.8932,2022/5/17 17:18,7702.875
BBH19,,MAXUM-PLUS,RUNNING,R19MSK703,,2200,096ECMS013,V00H TW1 X16 9FA552{AC},AMS096EC3001B,5560,37750,2022/5/16 20:19,2022/5/17 17:37,MTI,FBGA-96UEC,251380B.00L,,261.1095,,,TA-A25,05/29/2022 SP,2200,1091A06T21,,R19LWAP02,FBGA-78U9,MTI-S,ALW078C93001A,1091A06C21,,261.1095,231.9305,2022/5/17 17:37,158084.0417
BBH20,,MAXUM-PLUS,RUNNING,R19ABFU18,,2200,054TNAB037,UAA079/LS/W9812G6KH-6,AAB054TN1004A,2880,54431,2022/5/16 21:09,2022/5/17 09:28,WINBOND,TSOP2-54ME,61362B200ZW,,233.896,,,TA-A25,05/30/2022 SP,2200,1091A07T21,,R19ABFU10,TSOP2-54ME,WINBOND,AAB054TN1004A,1091A07T21,,233.896,207.7581,2022/5/17 09:28,7421.2
BBH21,,MAXUM-PLUS,RUNNING,R20AWAE09,,2200,016D5AW011,5464AXB-16GG000,AAW016D53004A,1280,34028,2022/5/16 21:40,2022/5/17 13:49,MXIC,SSLGA16DOU,T1221096,,79.2414,,,TA-A25,05/31/2022 MP,2200,1091A08T41,,R20AWA806,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,,79.2414,70.3862,2022/5/17 13:49,48337.04762
BBH22,,MAXUM-PLUS,IDLE,,R19ABCL07,,,,AAB054TN1002A,,,2022/5/17 07:25,,,,,,,,,TA-A25,,2200,,,R18OKAN09,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,,234.048,207.8932,,
BBH23,,MAXUM-PLUS,RUNNING,R19MSK806,,2200,096ECMS013,V00H TW1 X16 9FA552{AC},AMS096EC3001B,5561,39709,2022/5/16 19:04,2022/5/17 16:22,MTI,FBGA-96UEC,251225B.00L,,261.1095,,,TA-A25,,2200,1091A06T21,,R19LWAJ02,FBGA-78U9,MTI-S,ALW078C93001A,1091A06C21,,261.1095,231.9305,2022/5/17 16:22,158084.0417
BBH24,,MAXUM-PLUS,RUNNING,R18RKAD02,,2200,078EPRK003,Z32D-78ball{ARK-T},ARK078EP1001B,5994,25200,2022/5/13 09:55,2022/5/15 08:09,RK,FBGA-78UEP,JMC220426,,129.62,,,TA-A26,,2200,1091A06C21,,R19MSJ304,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,,129.62,115.1349,2022/5/15 08:09,45783.5
BBH25,,MAXUM-PLUS,RUNNING,R18RKAL04,,2200,078EPRK003,Z32D-78ball{ARK-T},ARK078EP1001B,6000,25200,2022/5/16 03:15,2022/5/18 01:33,RK,FBGA-78UEP,JMC220426,,129.62,,,TA-A26,,2200,1091A06C21,,R18RKAK05,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,,129.62,115.1349,2022/5/18 01:33,45783.5
BBH26,,MAXUM-PLUS,RUNNING,R20AWAE01,,2200,016D5AW011,5464AXB-16GG000,AAW016D53004A,1233,34028,2022/5/16 22:44,2022/5/17 14:17,MXIC,SSLGA16DOU,T1221096,,79.2414,,,TA-A26,,2200,1091A08T41,,R20AWA816,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,,79.2414,70.3862,2022/5/17 14:17,48337.04762
BBH27,,MAXUM-PLUS,RUNNING,R19ABFV01,,2200,054TNAB037,UAA079/LS/W9812G6KH-6,AAB054TN1004A,2880,54532,2022/5/16 21:50,2022/5/17 10:09,WINBOND,TSOP2-54ME,61362B200ZX,,233.896,,,TA-A26,,2200,1091A07T21,,R19ABFU07,TSOP2-54ME,WINBOND,AAB054TN1004A,1091A07T21,,233.896,207.7581,2022/5/17 10:09,7421.2
BBH28,,MAXUM-PLUS,RUNNING,R20MSBT04,,2200,096ECMS010,V00H TW1 X16 9FA552{A},AMS096EC3001B,5560,39844,2022/5/16 17:02,2022/5/17 14:19,MTI,FBGA-96UEC,611665K.00K,,261.1095,,,TA-A26,,2200,,,R19LWAJ01,FBGA-78U9,MTI-S,ALW078C93001A,1091A06C21,,261.1095,231.9305,2022/5/17 14:19,158084.0417
BBH29,,MAXUM-PLUS,RUNNING,R18RKAJ04,,2200,078EPRK003,Z32D-78ball{ARK-T},ARK078EP1001B,6000,25200,2022/5/15 08:24,2022/5/17 06:41,RK,FBGA-78UEP,JMC220426,,129.62,,,TA-A26,,2200,,,R18RKAE05,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,,129.62,115.1349,2022/5/17 06:41,45783.5
BBH30,,MAXUM-PLUS,RUNNING,R18RKAK04,,2200,078EPRK003,Z32D-78ball{ARK-T},ARK078EP1001B,6000,25200,2022/5/16 17:10,2022/5/18 15:27,RK,FBGA-78UEP,JMC220426,,129.62,,,TA-A26,,2200,1091A06C21,,R18RKAC02,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,,129.62,115.1349,2022/5/18 15:27,45783.5
BBH31,,MAXUM-PLUS,RUNNING,R20NVW535,,2200,048TRNV033,30-P0LA02D905{T}{201-250},ANV048TR2004B,2160,245010,2022/5/17 03:41,2022/5/17 21:02,PHISON,TSOP1-48MR-C,R20NVW5,,124.4873,,,TA-A26,,2200,1091A07C21,,R19LWAH02,FBGA-78U9,MTI-S,ALW078C93001A,1091A06C21,,124.4873,110.5758,2022/5/17 21:02,45151.07143
BBH32,,MAXUM-PLUS,WAIT-SETUP,,,,,,AAB054TN1002A,,,2022/5/17 00:18,,,,,MC,,,,TA-A26,,2200,,,R18OKAN15,TSOP1-48A2,LAPIS,AOK048TV1029A,1091A07C41,,234.048,207.8932,,
BBH33,,MAXUM-PLUS,RUNNING,R20MSDC09,,2200,078ENMS009,Z11B1SA8CMS2693{R-low alp,AMS078EN1001A,2306,30930,2022/5/16 21:58,2022/5/17 07:15,MTI,FBGA-78UEN,253734B.00L,,248.977,,,TA-A26,,2200,1091A06T21,,R20MSDB03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,,248.977,221.1538,2022/5/17 07:15,87283.96667
BBH34,,MAXUM-PLUS,RUNNING,R20AWAD07,,2200,016D5AW011,5464AXB-16GG000,AAW016D53004A,1209,17094,2022/5/17 00:16,2022/5/17 15:32,MXIC,SSLGA16DOU,T1221044,,79.2414,,,TA-A26,,2200,,,R20AWAB20,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,,79.2414,70.3862,2022/5/17 15:32,48337.04762
BBH35,,MAXUM-PLUS,RUNNING,R20AWAB27,,2200,016D5AW011,5464AXB-16GG000,AAW016D53004A,1512,34147,2022/5/16 18:36,2022/5/17 13:39,MXIC,SSLGA16DOU,T1220974,,79.2414,,,TA-A26,,2200,1091A08T41,,R20AWAA14,SSLGA16DOU,MXIC,AAW016D53004A,1091A08T41,,79.2414,70.3862,2022/5/17 13:39,48337.04762
BBH36,,MAXUM-PLUS,RUNNING,R19ABFV11,,2200,054TNAB037,UAA079/LS/W9812G6KH-6,AAB054TN1004A,2880,54532,2022/5/17 04:52,2022/5/17 17:11,WINBOND,TSOP2-54ME,61362B200ZX,,233.896,,,TA-A27,,2200,1091A07T21,,R19ABFU16,TSOP2-54ME,WINBOND,AAB054TN1004A,1091A07T21,,233.896,207.7581,2022/5/17 17:11,7421.2
BBH37,,MAXUM-PLUS,RUNNING,R19ABFV06,,2200,054TNAB037,UAA079/LS/W9812G6KH-6,AAB054TN1004A,2880,54532,2022/5/17 01:33,2022/5/17 13:52,WINBOND,TSOP2-54ME,61362B200ZX,,233.896,,,TA-A27,,2200,1091A07T21,,R19ABFU13,TSOP2-54ME,WINBOND,AAB054TN1004A,1091A07T21,,233.896,207.7581,2022/5/17 13:52,7421.2
BBH38,,MAXUM-PLUS,RUNNING,R18RKAJ03,,2200,078EPRK003,Z32D-78ball{ARK-T},ARK078EP1001B,6000,25200,2022/5/15 01:51,2022/5/17 00:08,RK,FBGA-78UEP,JMC220426,,129.62,,,TA-A27,05/17/2022 MP,2200,,,R18RKAF05,FBGA-78UEP,RK,ARK078EP1001B,1091A06C21,,129.62,115.1349,2022/5/17 00:08,45783.5
