assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	RXXAS3A    ,	,	2490,	2022/3/1 下午 10:09:43,	S18534    ,	Y,	2070,	RXXAS3A    ,	ChipMOS      ,	DFN-08YM2G     ,	008YMAS023               ,	X113T.25                                          ,	16,	0,	2070,	A2,	N,	TSOP  ,	FQ,	EN25QH16BAVA1HM{M9ZFA}                            ,	MT2022020815             ,	N,	N,	0,	0,	20220301,	220943,	2022/3/1 上午 12:00:00,	AAS008YM2020A       ,	,	      ,	M,	                         ,	          ,	               ,	EN25QH16BAVA1HM{M9ZFA}                            ,	PROD        ,	2022/3/5 上午 12:00:00,	2022/3/8 上午 12:00:00,	2022/3/10 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/11 上午 12:00:00,	12,	,	 F F C A A                                                                      ,	A0803CB1069         ,	39,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	RXXAS3A,	RXXAS3A    ,	,	2490,	2022/3/1 下午 10:09:43,	S18534    ,	Y,
	RXXAS3A    ,	,	6008,	2022/3/1 下午 10:09:43,	S18534    ,	Y,	2070,	RXXAS3A    ,	ChipMOS      ,	DFN-08YM2G     ,	008YMAS023               ,	X113T.25                                          ,	16,	0,	2070,	A2,	N,	TSOP  ,	FQ,	EN25QH16BAVA1HM{M9ZFA}                            ,	MT2022020815             ,	N,	N,	0,	0,	20220301,	220943,	2022/3/1 上午 12:00:00,	AAS008YM2020A       ,	,	      ,	M,	                         ,	          ,	               ,	EN25QH16BAVA1HM{M9ZFA}                            ,	PROD        ,	2022/3/5 上午 12:00:00,	2022/3/8 上午 12:00:00,	2022/3/10 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/11 上午 12:00:00,	12,	,	 F F C A A                                                                      ,	A0803CB1069         ,	39,	Y1,	     ,	AS99    ,	108192HF42               ,	,	,	                                   ,	RXXAS3A,	RXXAS3A    ,	,	6008,	2022/3/1 下午 10:09:43,	S18534    ,	Y,
	RXXAW3D    ,	,	2000,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2000,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2003,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2003,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2005,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2005,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2010,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2010,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2020,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2020,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2030,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2030,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2040,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2040,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2050,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2050,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2060,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2060,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2090,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2090,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2200,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2200,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2209,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2209,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2210,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2210,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2230,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2230,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2251,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2251,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2260,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2260,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2300,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2300,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2302,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2302,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2320,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2320,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2330,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2330,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2403,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2403,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2410,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2410,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2420,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2420,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2430,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2430,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2435,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2435,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
	RXXAW3D    ,	,	2470,	2022/3/1 下午 10:02:55,	S18534    ,	Y,	2070,	RXXAW3D    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J794400A1                                        ,	54,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S0125-087U10IK{CWE}                           ,	4525773174-10            ,	N,	N,	0,	0,	20220301,	220255,	2022/3/1 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S0125-087U10IK{CWE}                           ,	PROD        ,	2022/3/7 上午 12:00:00,	2022/3/11 上午 12:00:00,	2022/3/13 上午 12:00:00,	2022/3/14 上午 12:00:00,	2022/3/16 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	RXXAW3D,	RXXAW3D    ,	,	2470,	2022/3/1 下午 10:02:55,	S18534    ,	Y,
