assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	N36BWBU53  ,	2,	2470,	2020/9/12 上午 09:58:19,	WSM       ,	Y,	3720,	N36BWBU53  ,	AKM          ,	WLCSP          ,	000IABW072               ,	WSCE120A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	5K2W19                   ,	N,	N,	0,	0,	20200912,	95819,	2020/9/7 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	SWR         ,	2020/9/8 上午 12:00:00,	2020/9/9 上午 12:00:00,	2020/9/10 上午 12:00:00,	2020/9/11 上午 12:00:00,	2020/9/11 上午 12:00:00,	8 ,	 E,	 B A A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200907002.E  ,	1,	                                   ,	N36BWBU,	N36BWBU53  ,	2,	2470,	2020/9/12 上午 09:58:19,	WSM       ,	Y,
	P43BWHE44  ,	2,	2470,	2021/10/28 下午 04:09:11,	WSM       ,	Y,	3720,	P43BWHE44  ,	AKM          ,	WLCSP          ,	000IABW123               ,	WSDW113A                                          ,	9695,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	5K4956                   ,	N,	N,	0,	0,	20220421,	135358,	2021/10/23 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/10/24 上午 12:00:00,	2021/10/25 上午 12:00:00,	2021/10/26 上午 12:00:00,	2021/10/27 上午 12:00:00,	2021/10/27 上午 12:00:00,	8 ,	,	 B C D A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	空包                               ,	P43BWHE,	P43BWHE44  ,	2,	2470,	2021/10/28 下午 04:09:11,	WSM       ,	Y,
	R09BWFA09  ,	2,	2470,	2022/5/20 上午 03:21:14,	WSM       ,	Y,	3720,	R09BWFA09  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR29A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	61359,	2022/5/16 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R09BWFA,	R09BWFA09  ,	2,	2470,	2022/5/20 上午 03:21:14,	WSM       ,	Y,
	R09BWFA53  ,	2,	2470,	2022/5/22 下午 12:41:01,	WSM       ,	Y,	3720,	R09BWFA53  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR29A                                          ,	20000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220522,	124130,	2022/5/16 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/5/22 上午 12:00:00,	2022/5/23 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	2022/5/24 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC站立                             ,	R09BWFA,	R09BWFA53  ,	2,	2470,	2022/5/22 下午 12:41:01,	WSM       ,	Y,
	R09BWH615  ,	2,	2470,	2022/5/21 下午 11:24:33,	WSM       ,	Y,	3720,	R09BWH615  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR31A                                          ,	20000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220522,	5529,	2022/5/18 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC站立                             ,	R09BWH6,	R09BWH615  ,	2,	2470,	2022/5/21 下午 11:24:33,	WSM       ,	Y,
	R09BWH653  ,	2,	2470,	2022/5/23 下午 10:13:53,	WSM       ,	Y,	3720,	R09BWH653  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR31A                                          ,	20000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220523,	222756,	2022/5/18 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/5/24 上午 12:00:00,	2022/5/25 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	2022/5/26 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	封合不良                           ,	R09BWH6,	R09BWH653  ,	2,	2470,	2022/5/23 下午 10:13:53,	WSM       ,	Y,
	R10BWA101  ,	2,	2470,	2022/5/23 下午 11:53:52,	WSM       ,	Y,	3720,	R10BWA101  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR38A                                          ,	14530,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220524,	13713,	2022/5/21 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/29 上午 12:00:00,	2022/5/29 上午 12:00:00,	2022/5/29 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC站立                             ,	R10BWA1,	R10BWA101  ,	2,	2470,	2022/5/23 下午 11:53:52,	WSM       ,	Y,
	R10BWA141  ,	2,	2470,	2022/5/26 上午 12:55:10,	WSM       ,	Y,	3720,	R10BWA141  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR38A                                          ,	20000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220526,	24719,	2022/5/21 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/5/27 上午 12:00:00,	2022/5/28 上午 12:00:00,	2022/5/29 上午 12:00:00,	2022/5/29 上午 12:00:00,	2022/5/29 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC站立                             ,	R10BWA1,	R10BWA141  ,	2,	2470,	2022/5/26 上午 12:55:10,	WSM       ,	Y,
	R10BWAZ55  ,	2,	2470,	2022/6/2 下午 12:56:39,	WSM       ,	Y,	3720,	R10BWAZ55  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR48A                                          ,	20000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220602,	125720,	2022/5/25 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/5/31 上午 12:00:00,	2022/6/1 上午 12:00:00,	2022/6/2 上午 12:00:00,	2022/6/2 上午 12:00:00,	2022/6/2 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	封合不良                           ,	R10BWAZ,	R10BWAZ55  ,	2,	2470,	2022/6/2 下午 12:56:39,	WSM       ,	Y,
	R10BWB803  ,	2,	2470,	2022/6/5 下午 01:17:41,	WSM       ,	Y,	3720,	R10BWB803  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR56A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	131741,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWB8,	R10BWB803  ,	2,	2470,	2022/6/5 下午 01:17:41,	WSM       ,	Y,
	R10BWB807  ,	2,	2470,	2022/6/5 下午 06:52:39,	WSM       ,	Y,	3720,	R10BWB807  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR56A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	185239,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWB8,	R10BWB807  ,	2,	2470,	2022/6/5 下午 06:52:39,	WSM       ,	Y,
	R10BWB811  ,	2,	2470,	2022/6/6 上午 12:41:55,	WSM       ,	Y,	3720,	R10BWB811  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR56A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	4154,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWB8,	R10BWB811  ,	2,	2470,	2022/6/6 上午 12:41:55,	WSM       ,	Y,
	R10BWB815  ,	2,	2470,	2022/6/6 上午 04:49:13,	WSM       ,	Y,	3720,	R10BWB815  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR56A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	44913,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWB8,	R10BWB815  ,	2,	2470,	2022/6/6 上午 04:49:13,	WSM       ,	Y,
	R10BWBR03  ,	2,	2470,	2022/6/5 上午 10:52:30,	WSM       ,	Y,	3720,	R10BWBR03  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR39A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	105229,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBR,	R10BWBR03  ,	2,	2470,	2022/6/5 上午 10:52:30,	WSM       ,	Y,
	R10BWBR07  ,	2,	2470,	2022/6/5 下午 05:48:12,	WSM       ,	Y,	3720,	R10BWBR07  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR39A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	174811,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBR,	R10BWBR07  ,	2,	2470,	2022/6/5 下午 05:48:12,	WSM       ,	Y,
	R10BWBR11  ,	2,	2470,	2022/6/6 上午 12:35:12,	WSM       ,	Y,	3720,	R10BWBR11  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR39A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	3512,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBR,	R10BWBR11  ,	2,	2470,	2022/6/6 上午 12:35:12,	WSM       ,	Y,
	R10BWBR15  ,	2,	2470,	2022/6/6 上午 07:42:21,	WSM       ,	Y,	3720,	R10BWBR15  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR39A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	74220,	2022/5/31 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/6 上午 12:00:00,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/8 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBR,	R10BWBR15  ,	2,	2470,	2022/6/6 上午 07:42:21,	WSM       ,	Y,
	R10BWBV03  ,	2,	2470,	2022/6/5 下午 02:16:06,	WSM       ,	Y,	3720,	R10BWBV03  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR44A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	141606,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBV,	R10BWBV03  ,	2,	2470,	2022/6/5 下午 02:16:06,	WSM       ,	Y,
	R10BWBV07  ,	2,	2470,	2022/6/5 下午 09:01:09,	WSM       ,	Y,	3720,	R10BWBV07  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR44A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220605,	210108,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBV,	R10BWBV07  ,	2,	2470,	2022/6/5 下午 09:01:09,	WSM       ,	Y,
	R10BWBV11  ,	2,	2470,	2022/6/6 上午 03:12:29,	WSM       ,	Y,	3720,	R10BWBV11  ,	AKM          ,	WLCSP          ,	000IABW040               ,	WSBKR44A                                          ,	20000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	5K4W90                   ,	N,	N,	0,	0,	20220606,	31229,	2022/6/1 上午 12:00:00,	ENG                 ,	,	      ,	M,	                         ,	          ,	               ,	AK09918AUC0-B4{FT2}{FRM-PP}                       ,	PROD        ,	2022/6/7 上午 12:00:00,	2022/6/8 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	2022/6/9 上午 12:00:00,	8 ,	,	 E G E C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	                                   ,	R10BWBV,	R10BWBV11  ,	2,	2470,	2022/6/6 上午 03:12:29,	WSM       ,	Y,
