lot_number,oper,cust,pin_pkg,prod_id,qty,part_id,part_no,bd_id,entity,start_time,end_time
R23AWCZ07,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB903,2022-06-06 13:41:00,2022-06-07 03:21:49
R23AWCZ09,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB903,2022-06-07 03:21:49,2022-06-07 17:02:38
R23AWCZ15,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB903,2022-06-07 17:02:38,2022-06-08 06:43:27
R23AWCZ17,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB903,2022-06-08 06:43:27,2022-06-08 20:24:16
R23NIB903,2200,DIALOG,QFN-10YK2A,010YKNI037,11500,1091A08T41,A0803CB1315,ANI010YK3001A,BB904,2022-06-06 09:14:00,2022-06-06 20:00:18
R23NIBC05,2200,DIALOG,QFN-10YK2A,010YKNI037,11500,1091A08T41,A0803CB1315,ANI010YK3001A,BB904,2022-06-06 20:00:18,2022-06-07 06:46:36
R23NIBF05,2200,DIALOG,QFN-10YK2A,010YKNI037,11500,1091A08T41,A0803CB1315,ANI010YK3001A,BB905,2022-06-06 16:47:00,2022-06-07 03:33:18
R23NIB905,2200,DIALOG,QFN-10YK2A,010YKNI037,11500,1091A08T41,A0803CB1315,ANI010YK3001A,BB906,2022-06-06 16:23:00,2022-06-07 03:09:18
R23AWCZ08,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB907,2022-06-06 16:56:00,2022-06-07 06:36:49
R23AWCZ12,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB907,2022-06-07 06:36:49,2022-06-07 20:17:38
R23AWCZ16,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB907,2022-06-07 20:17:38,2022-06-08 09:58:27
R23AWCZ19,2200,MXIC,DFN-08YM2D,008YMAW020,12363,1091A07T41,A0803CB0832,AAW008YM2004A,BB907,2022-06-08 09:58:27,2022-06-08 20:32:41
R23NIBC04,2200,DIALOG,QFN-10YK2A,010YKNI037,11500,1091A08T41,A0803CB1315,ANI010YK3001A,BB909,2022-06-06 15:58:00,2022-06-07 02:44:18
R23NIBC03,2200,DIALOG,QFN-10YK2A,010YKNI037,11494,1091A08T41,A0803CB1315,ANI010YK3001A,BB911,2022-06-06 09:21:00,2022-06-06 20:06:58
R23NIBF06,2200,DIALOG,QFN-10YK2A,010YKNI037,8421,1091A08T41,A0803CB1315,ANI010YK3001A,BB911,2022-06-06 20:23:00,2022-06-07 04:16:15
R23NIB904,2200,DIALOG,QFN-10YK2A,010YKNI037,11500,1091A08T41,A0803CB1315,ANI010YK3001A,BB912,2022-06-06 13:14:00,2022-06-07 00:00:18
R23NIBC06,2200,DIALOG,QFN-10YK2A,010YKNI037,8421,1091A08T41,A0803CB1315,ANI010YK3001A,BB912,2022-06-07 00:00:18,2022-06-07 07:53:34
R23ASAG03,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BB913,2022-06-06 08:06:00,2022-06-07 06:30:27
R23ASAQ08,2200,EliteMT,FBGA-96UEL-3,096ELAS044,1977,1091G08PA4,A0803CB1240,AAS096EL1016A,BB913,2022-06-07 06:30:27,2022-06-07 21:16:27
R23ASAL14,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BB913,2022-06-07 21:16:27,2022-06-08 19:40:55
R23NIBF03,2200,DIALOG,QFN-10YK2A,010YKNI037,11475,1091A08T41,A0803CB1315,ANI010YK3001A,BB915,2022-06-06 09:21:00,2022-06-06 20:05:53
R23NIB906,2200,DIALOG,QFN-10YK2A,010YKNI037,8421,1091A08T41,A0803CB1315,ANI010YK3001A,BB915,2022-06-06 20:05:53,2022-06-07 03:59:09
R23ABH809,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB916,2022-06-06 15:46:00,2022-06-07 04:19:56
R23ABH804,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB916,2022-06-07 04:19:56,2022-06-07 16:53:52
R23ABH806,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB918,2022-06-06 17:03:00,2022-06-07 05:36:56
R23ABHA04,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB918,2022-06-07 05:36:56,2022-06-07 18:10:52
R23AWCZ06,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB919,2022-06-06 14:07:00,2022-06-07 03:47:49
R23AWCZ13,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB919,2022-06-07 03:47:49,2022-06-07 17:28:38
R23AWCZ14,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB919,2022-06-07 17:28:38,2022-06-08 07:09:27
R23AWCZ18,2200,MXIC,DFN-08YM2D,008YMAW020,16000,1091A07T41,A0803CB0832,AAW008YM2004A,BB919,2022-06-08 07:09:27,2022-06-08 20:50:16
R23ASAL05,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BB920,2022-06-06 18:11:00,2022-06-07 16:35:27
R23ASAL11,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BB920,2022-06-07 16:35:27,2022-06-08 14:59:55
R20ASCH05,2200,EliteMT,FBGA-96UEL,096ELAS043,2980,1091G08PA4,A0803CB1240,AAS096EL1009B,BB929,2022-06-07 00:22:00,2022-06-07 23:36:22
R20ASC201,2200,EliteMT,FBGA-96UEL,096ELAS043,455,1091G08PA4,A0803CB1240,AAS096EL1009B,BB929,2022-06-07 23:36:22,2022-06-08 03:09:16
R20ASBY01,2200,EliteMT,FBGA-96UEL,096ELAS043,2940,1091G08PA4,A0803CB1240,AAS096EL1009B,BB930,2022-06-06 17:35:00,2022-06-07 16:30:39
R20ASCR01,2200,EliteMT,FBGA-96UEL,096ELAS043,66,1091G08PA4,A0803CB1240,AAS096EL1009B,BB930,2022-06-07 16:30:39,2022-06-07 17:01:32
R20ASCA01,2200,EliteMT,FBGA-96UEL,096ELAS043,56,1091G08PA4,A0803CB1240,AAS096EL1009B,BB930,2022-06-07 17:01:32,2022-06-07 17:27:44
R20ASC101,2200,EliteMT,FBGA-96UEL,096ELAS043,1537,1091G08PA4,A0803CB1240,AAS096EL1009B,BB930,2022-06-07 17:27:44,2022-06-08 05:26:55
R23ABH805,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB932,2022-06-06 13:20:00,2022-06-07 01:53:56
R23ABH803,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB932,2022-06-07 01:53:56,2022-06-07 14:27:52
R23ABHA06,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB933,2022-06-06 18:21:00,2022-06-07 06:54:56
R23ABHA05,2200,WINBOND,DFN-08YM2D,008YMAB062,16000,1091A07T21,A0803CB0832,AAB008YM2023A,BB933,2022-06-07 06:54:56,2022-06-07 19:28:52
R23ASAQ05,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA01,2022-06-06 20:35:00,2022-06-07 15:59:54
R23ASAL09,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA01,2022-06-07 15:59:54,2022-06-08 11:24:49
R23ASAP04,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA04,2022-06-06 15:30:00,2022-06-07 10:54:54
R23ASAL07,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA04,2022-06-07 10:54:54,2022-06-08 06:19:49
R23ASAQ04,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA11,2022-06-06 21:04:00,2022-06-07 16:28:54
R23ASAL10,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA11,2022-06-07 16:28:54,2022-06-08 11:53:49
R23ASAP01,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA12,2022-06-06 08:10:00,2022-06-07 03:34:54
R23ASAQ03,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA12,2022-06-07 03:34:54,2022-06-07 22:59:49
R23ASAL16,2200,EliteMT,FBGA-96UEL-3,096ELAS044,2297,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA12,2022-06-07 22:59:49,2022-06-08 13:51:45
R23ASAL02,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA17,2022-06-06 08:45:00,2022-06-07 04:09:54
R23ASAQ02,2200,EliteMT,FBGA-96UEL-3,096ELAS044,3000,1091G08PA4,A0803CB1240,AAS096EL1016A,BBA17,2022-06-07 04:09:54,2022-06-07 23:34:49
R23THPM01,2200,Rambus,DFN-08YM2A,008YMTH001,2684,1091A08T41,A0803CB1007,ATH008YM2001B,BBA18,2022-06-06 13:51:00,2022-06-06 16:19:23
R23NIH703,2200,DIALOG,QFN-20YU2D,020YUNI024,2146,1091A08T41,A0803CB0826,ANI020YU1005C,BBA26,2022-06-06 17:56:00,2022-06-06 21:21:10
R23NIH603,2200,DIALOG,QFN-20YU2D,020YUNI024,1428,1091A08T41,A0803CB0826,ANI020YU1005C,BBA26,2022-06-07 00:48:00,2022-06-07 03:04:31
R23NIH403,2200,DIALOG,QFN-20YU2D,020YUNI024,2146,1091A08T41,A0803CB0826,ANI020YU1005C,BBA28,2022-06-06 13:51:00,2022-06-06 17:16:10
R23NIH903,2200,DIALOG,QFN-20YU2D,020YUNI024,2146,1091A08T41,A0803CB0826,ANI020YU1005C,BBA28,2022-06-06 17:16:10,2022-06-06 20:41:21
R23NIH602,2200,DIALOG,QFN-20YU2D,020YUNI024,17280,1091A08T41,A0803CB0826,ANI020YU1005C,BBA28,2022-06-06 21:36:00,2022-06-08 01:08:09
R22AWC422,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BBB03,2022-06-06 10:06:00,2022-06-06 22:06:11
R22AWCB19,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BBB03,2022-06-06 22:06:11,2022-06-07 10:06:23
R22AWCB29,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BBB03,2022-06-07 10:06:23,2022-06-07 22:06:35
R22AWC435,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BBB03,2022-06-07 22:06:35,2022-06-08 10:06:46
R22AWCB39,2200,MXIC,TSOP1-48/M2,048TPAW086,720,1091A08T41,A0801CB1000,AAW048TP1041B,BBB03,2022-06-08 10:06:46,2022-06-08 22:06:58
R23ABFV52,2200,WINBOND,TSOP2-54ME,054TNAB036,2296,1091A07T21,A0801CB0891,AAB054TN1005A,BBB07,2022-06-06 22:18:48,2022-06-07 07:03:14
R23ABFV40,2200,WINBOND,TSOP2-54ME,054TNAB036,2880,1091A07T21,A0801CB0891,AAB054TN1005A,BBB07,2022-06-07 07:03:14,2022-06-07 18:01:03
R23ABFV15,2200,WINBOND,TSOP2-54ME,054TNAB036,2880,1091A07T21,A0801CB0891,AAB054TN1005A,BBB07,2022-06-07 18:01:03,2022-06-08 04:58:51
R23ABBM06,2200,WINBOND,TSOP2-54ME,054TNAB036,2880,1091A07T21,A0801CB0891,AAB054TN1005A,BBB07,2022-06-08 04:58:51,2022-06-08 15:56:40
R23ABBM16,2200,WINBOND,TSOP2-54ME,054TNAB036,2880,1091A07T21,A0801CB0891,AAB054TN1005A,BBB07,2022-06-08 15:56:40,2022-06-09 02:54:29
R23BUB503,2200,ICSI,FBGA-96UEF,096EFBU001,5000,1091A07T21,A0801CB1087,ABU096EF2001A,BBB08,2022-06-06 16:10:00,2022-06-07 12:20:41
R23BUB805,2200,ICSI,FBGA-96UEF,096EFBU001,5000,1091A07T21,A0801CB1087,ABU096EF2001A,BBB08,2022-06-07 12:20:41,2022-06-08 08:31:23
R22TEAU01,2200,ZCN,FBGA-96UEI,096EITE001,3000,1091A07T21,A0801CB1277,ATE096EI1002A,BBB09,2022-06-06 14:02:00,2022-06-07 00:54:28
R23BUB401,2200,ICSI,STBGA84D4P,084XUBU007,1560,1091A09C21,A0801CB0486,ABU084XU2001B,BBB10,2022-06-06 08:21:00,2022-06-07 00:09:47
R23BUB405,2200,ICSI,STBGA84D4P,084XUBU007,1560,1091A09C21,A0801CB0486,ABU084XU2001B,BBB10,2022-06-07 00:09:47,2022-06-07 15:58:35
R23BUB407,2200,ICSI,STBGA84D4P,084XUBU007,1560,1091A09C21,A0801CB0486,ABU084XU2001B,BBB10,2022-06-07 15:58:35,2022-06-08 07:47:23
R23BUB408,2200,ICSI,STBGA84D4P,084XUBU007,544,1091A09C21,A0801CB0486,ABU084XU2001B,BBB10,2022-06-08 07:47:23,2022-06-08 13:18:14
R22ABJ306,3200,WINBOND,STBGA24D6U,024XJAB023,3851,1091A07T21,A0801CB1190,AAB024XJ6009A,BBB11,2022-06-06 08:36:00,2022-06-06 13:17:51
R22ABBY01,3200,WINBOND,STBGA24D6U,024XJAB023,1267,1091A07T21,A0801CB1190,AAB024XJ6009A,BBB11,2022-06-06 13:17:51,2022-06-06 14:50:35
R23ABAS01,3200,WINBOND,STBGA24D6U,024XJAB023,1468,1091A07T21,A0801CB1190,AAB024XJ6009A,BBB11,2022-06-06 14:50:35,2022-06-06 16:38:01
R23ABAU01,3200,WINBOND,STBGA24D6U,024XJAB023,6140,1091A07T21,A0801CB1190,AAB024XJ6009A,BBB11,2022-06-06 16:38:01,2022-06-07 00:07:25
R23TEAJ08,2200,ZCN,FBGA-96UEI,096EITE002,2952,1091A07T21,A0801CB1277,ATE096EI1001A,BBB12,2022-06-07 02:28:36,2022-06-07 13:24:40
R23TEAN07,2200,ZCN,FBGA-96UEI,096EITE002,2960,1091A07T21,A0801CB1277,ATE096EI1001A,BBB12,2022-06-07 13:24:40,2022-06-08 00:22:30
R23TEAJ03,2200,ZCN,FBGA-96UEI,096EITE002,2960,1091A07T21,A0801CB1277,ATE096EI1001A,BBB12,2022-06-08 00:22:30,2022-06-08 11:20:21
R23TEAN05,2200,ZCN,FBGA-96UEI,096EITE002,2957,1091A07T21,A0801CB1277,ATE096EI1001A,BBB12,2022-06-08 11:20:21,2022-06-08 22:17:31
R23AWAT05,2200,MXIC,STBGA24A4L,024XJAW020,2749,1091A07T41,A0801CB0871,AAW024XJ6010B,BBB13,2022-06-06 22:57:52,2022-06-07 08:42:02
R23AWAT03,2200,MXIC,STBGA24A4L,024XJAW020,4059,1091A07T41,A0801CB0871,AAW024XJ6010B,BBB13,2022-06-07 08:42:02,2022-06-07 23:04:35
