ALL_CAN_RUN_MODELS,CAN_RUN_MODELS,PROCESS_TIME,all_part_no,amount_of_tools,amount_of_wires,automotive,bom_id,code,customer,dest_oper,fcst_time,hold,is_sub_lot,log,lot_number,lot_size,mvin,oper,package_id,part_id,part_no,pin_package,prescheduled_machine,prescheduled_order,process_id,prod_id,qty,queue_time,recipe,route,uphs,urgent_code,wb_location
ICONN-PLUS,ICONN-PLUS,785.140920,A0803CB1315,22,235,N,YK008046,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R18NICM04,23000,N,2150,D2938BDY0-RYAMVC1{AM},1091A08T41,A0803CB1315,DFN-08YK2A,,-1,008YK046,008YKNI090,23391,75.000000,ANI008YK3002A,QFNS386,1787.526245,,N2B28-1
ICONN-PLUS,ICONN-PLUS,721.466330,A0803CB1315,22,235,N,YK008046,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R18NICM01,23000,N,2150,D2938BDY0-RYAMVC1{AM},1091A08T41,A0803CB1315,DFN-08YK2A,BB831,1,008YK046,008YKNI090,21494,75.000000,ANI008YK3002A,QFNS386,1787.526245,,BB831-1
ICONN-PLUS,ICONN-PLUS,721.600594,A0803CB1315,22,235,N,YK008046,,DIALOG,2200,0.000000,N,Y,Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route,R18NICQ01,23000,N,2150,D2938BDY0-RYAMVC1{AM},1091A08T41,A0803CB1315,DFN-08YK2A,,-1,008YK046,008YKNI090,21498,75.000000,ANI008YK3002A,QFNS386,1787.526245,,N2B26-2
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","648.721698,621.407729,541.741898",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + -1455.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEM12,16000,Y,2070,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,13657,-990.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","760.016634,728.016670,634.683339",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEN07,16000,Y,2070,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,16000,-27533781.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","363.762961,348.446979,303.775313",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEN11,16000,Y,2070,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,7658,-27533781.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","489.308209,468.706233,408.617067",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + -1456.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEP11,16000,Y,2070,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,10301,-991.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","760.016634,728.016670,634.683339",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEN08,16000,Y,2070,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,16000,-27533781.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","760.016634,728.016670,634.683339",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEN05,16000,Y,2070,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,16000,-27533781.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","760.016634,728.016670,634.683339",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEN09,16000,Y,2070,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,16000,-27533781.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","760.016634,728.016670,634.683339",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEN06,16000,Y,2070,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,16000,-27533781.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","760.016634,728.016670,634.683339",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + -27534246.000000 for the reason : DA Queue Time||Add queue time + 120.000000 for(2070->2080)||Pass the station(2080), add cure time : 150||Add cure time + 150.000000 for cure station : 2080||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEN10,16000,Y,2070,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,16000,-27533781.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","760.016634,728.016670,634.683339",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEN03,16000,N,2080,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,16000,345.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","760.016634,728.016670,634.683339",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEM05,16000,N,2080,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,16000,345.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
"MAXUM-PLUS,MAXUM,RAPID","MAXUM,MAXUM-PLUS,RAPID","760.016634,728.016670,634.683339",A0803CB0918,50,211,N,YM008153,,WINBOND,2200,0.000000,N,Y,"Add queue time + 0.000000 for the reason : DA Queue Time||Add queue time + 150.000000 for the reason : Lot is currently at cure station, sum up the cure time||Add queue time + 120.000000 for(2080->2150)||Add queue time + 60.000000 for(2150->2090)||Add queue time + 15.000000 for(2090->2200)||Lot finishes traversing the route",R19ABEN04,16000,N,2080,KAG055100/DB/W25Q80EWUXIE{AG2},1091A07T21,A0803CB0918,DFN-08YM2D,,-1,008YM142,008YMAB063,16000,345.000000,AAB008YM2036A,QFNS482,"1263.130249,1318.651123,1512.565308",,
