ENTITY,SUM,MODEL,STATUS,LOT#,Pre-Lot,OPER,PRODUCT,PACKAGE ID,BOND ID,WIP,IC Q'ty,IN TIME,OUTPLAN,CUST,PIN_PKG,CLOT,JCODE,UPH,LAMILATION,REMARK1,AREA,PM,SETTING OPER,
	BBRD9       ,	0,	RAPID       ,	IDLE        ,	,	,	,	,	,	AAB008YM2018A,	,	,	21-12-05 10:03,	,	,	,	,	     ,	,	,	,	TB-B17                   ,	12/31/2021 MP                 ,	2200                          ,
	BBRF1       ,	0,	RAPID       ,	RUNNING     ,	P49HQBC06  ,	,	2200,	0442JHQ027               ,	FSA80STH002USA{MXXX-85}  ,	AHQ0442J3005A,	2344,	37843,	21-12-08 09:20,	21-12-08 16:28,	EMC                                               ,	FPSTLGA44YBV   ,	YQ21C82                                           ,	     ,	328.6546,	,	,	TB-B9                    ,	12/30/2021 MP                 ,	2200                          ,
	BBRF2       ,	0,	RAPID       ,	IDLE        ,	,	,	,	,	,	AAW008Y62015A,	,	,	21-12-08 06:25,	,	,	,	,	     ,	,	,	,	TB-B9                    ,	12/31/2021 MP                 ,	2200                          ,
	BBRF3       ,	2233,	RAPID       ,	RUNNING     ,	P49HQBB03  ,	,	2200,	0442JHQ026               ,	FSA80STH001USA{MXXX-115}{,	AHQ0442J3003A,	2294,	37342,	21-12-08 10:20,	21-12-08 17:19,	EMC                                               ,	FPSTLGA44tBV   ,	YQ21C81                                           ,	     ,	328.6546,	,	,	TB-B9                    ,	                              ,	2200                          ,
	BBRF4       ,	8320,	RAPID       ,	IDLE        ,	,	,	,	,	,	AAW008Y62015A,	,	,	21-12-08 09:16,	,	,	,	,	     ,	,	,	,	TB-B9                    ,	                              ,	2200                          ,
	BBRF5       ,	8320,	RAPID       ,	IDLE        ,	,	,	,	,	,	AAW008Y62015A,	,	,	21-12-08 09:06,	,	,	,	,	     ,	,	,	,	TB-B9                    ,	                              ,	2200                          ,
	BBS01       ,	0,	ICONN-PLUS  ,	IDLE        ,	,	,	,	,	,	ANV153XT8010A,	,	,	21-12-08 03:44,	,	,	,	,	     ,	,	,	,	TB-B12                   ,	12/28/2021 MP                 ,	2200                          ,
	BBS02       ,	0,	ICONN-PLUS  ,	RUNNING     ,	P49NVNC03  ,	,	2200,	153XTNV067               ,	PC7800280J-00000-00030{eM,	ANV153XT8010A,	2134,	5541,	21-12-08 01:15,	21-12-08 22:48,	PHISON                                            ,	SSBGA153HEV    ,	00P49NVNC                                         ,	     ,	99.0128,	,	,	TB-B12                   ,	12/29/2021 MP                 ,	2200                          ,
	BBS03       ,	0,	ICONN-PLUS  ,	IDLE        ,	,	,	,	,	,	ANV153XT8010A,	,	,	21-12-07 21:46,	,	,	,	,	     ,	,	,	,	TB-B12                   ,	12/30/2021 MP                 ,	2200                          ,
	BBS04       ,	0,	ICONN-PLUS  ,	IDLE        ,	,	,	,	,	,	ANV153XT8010A,	,	,	21-12-07 21:47,	,	,	,	,	     ,	,	,	,	TB-B12                   ,	12/31/2021 MP                 ,	2200                          ,
	BBS05       ,	0,	ICONN-PLUS  ,	IDLE        ,	,	,	,	,	,	ANV153XT8010A,	,	,	21-12-08 14:12,	,	,	,	,	     ,	,	,	,	TB-B12                   ,	12/30/2021 MP                 ,	2200                          ,
	BBS06       ,	2237,	ICONN-PLUS  ,	IDLE        ,	,	,	,	,	,	ANV153XT8010A,	,	,	21-12-08 07:47,	,	,	,	,	     ,	,	,	,	TB-B12                   ,	12/31/2021 MP                 ,	2200                          ,
	BBS07       ,	0,	ICONN-PLUS  ,	IDLE        ,	,	,	,	,	,	ANV153XT8010A,	,	,	21-12-08 05:26,	,	,	,	,	     ,	,	,	,	TB-B12                   ,	                              ,	2200                          ,
	BBS08       ,	1900,	ICONN-PLUS  ,	IDLE        ,	,	,	,	,	,	ANV153XT8010A,	,	,	21-12-08 11:59,	,	,	,	,	     ,	,	,	,	TB-B12                   ,	                              ,	2200                          ,
	BBS09       ,	0,	ICONN-PLUS  ,	IDLE        ,	,	,	,	,	,	ANV153XT8010A,	,	,	21-12-08 13:59,	,	,	,	,	     ,	,	,	,	TB-B12                   ,	                              ,	2200                          ,
	BBS10       ,	0,	ICONN-PLUS  ,	IDLE        ,	,	,	,	,	,	ANV153XT8010A,	,	,	21-12-07 21:43,	,	,	,	,	     ,	,	,	,	TB-B12                   ,	                              ,	2200                          ,
	BBU01       ,	0,	UTC5000S    ,	IDLE        ,	,	P49YZA312A,	,	,	,	AYZ096EF2003A,	,	,	21-12-08 13:35,	,	,	,	,	     ,	,	,	,	TA-A9                    ,	                              ,	2200                          ,
	BBU02       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-03 21:40,	,	,	,	,	     ,	,	,	,	TA-A9                    ,	                              ,	2200                          ,
	BBU03       ,	0,	UTC5000S    ,	RUNNING     ,	P49ABBS31  ,	,	2200,	162KEAB017               ,	UBG032001/IG/W71NW10GE3FW,	AAB162KE1010A,	2201,	51400,	21-12-07 21:19,	21-12-08 16:28,	WINBOND                                           ,	STBGA162B4U    ,	6148M0007                                         ,	     ,	,	,	,	TA-A9                    ,	                              ,	2200                          ,
	BBU04       ,	0,	UTC5000S    ,	RUNNING     ,	P48YZAM10A ,	,	2200,	096EFYZ004               ,	P3T1GF40CBF-Z{YZ}{RYOWA} ,	AYZ096EF2003A,	2485,	62826,	21-12-07 22:33,	21-12-08 08:43,	ZJP                                               ,	FBGA-96UEF     ,	1B0321000                                         ,	     ,	,	,	,	TA-A9                    ,	                              ,	2200                          ,
	BBU05       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-05 09:39,	,	,	,	,	     ,	,	,	,	TA-A9                    ,	                              ,	2200                          ,
	BBU06       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-06 10:42,	,	,	,	,	     ,	,	,	,	TA-A9                    ,	                              ,	2200                          ,
	BBU07       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-07 09:28,	,	,	,	,	     ,	,	,	,	TA-A9                    ,	                              ,	2200                          ,
	BBU08       ,	2400,	UTC5000S    ,	RUNNING     ,	P49YZA310A ,	,	2200,	096EFYZ004               ,	P3T1GF40CBF-Z{YZ}{RYOWA} ,	AYZ096EF2003A,	2499,	60610,	21-12-08 11:05,	21-12-08 21:18,	ZJP                                               ,	FBGA-96UEF     ,	1B0486000                                         ,	     ,	,	,	,	TA-A9                    ,	12/08/2021 MP                 ,	2200                          ,
	BBU09       ,	0,	UTC5000S    ,	RUNNING     ,	P49CDBL02  ,	,	2200,	054TNCD027               ,	EDEF10FTS0J0-NL-6G-DP-000,	ACD054TN1002B,	2880,	19527,	21-12-08 13:09,	21-12-09 00:48,	ETRON                                             ,	TSOP2-54ME     ,	BTE536.11.1                                       ,	     ,	,	,	,	TA-A9                    ,	12/09/2021 MP                 ,	2200                          ,
	BBU10       ,	0,	UTC5000S    ,	RUNNING     ,	P45AWF713  ,	,	2200,	048TPAW103               ,	5480CNB-48TG000          ,	AAW048TP1008B,	720,	34015,	21-12-07 15:12,	21-12-08 01:12,	MXIC                                              ,	TSOP1-48/M2    ,	8J240200A1                                        ,	     ,	72.0060,	,	,	TA-A9                    ,	12/10/2021 MP                 ,	2200                          ,
	BBU11       ,	0,	UTC5000S    ,	ENG         ,	,	,	,	,	,	ABU096EF2002A,	,	,	21-12-07 09:29,	21-12-07 09:29,	,	,	,	PE   ,	,	,	,	TA-A31                   ,	12/11/2021 MP                 ,	2200                          ,
	BBU12       ,	1660,	UTC5000S    ,	RUNNING     ,	P49ABBT07  ,	,	2200,	162KEAB017               ,	UBG032001/IG/W71NW10GE3FW,	AAB162KE1010A,	769,	10643,	21-12-08 08:42,	21-12-08 15:27,	WINBOND                                           ,	STBGA162B4U    ,	6148M0008                                         ,	     ,	,	,	,	TA-A31                   ,	12/12/2021 MP                 ,	2200                          ,
	BBU13       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-03 21:31,	,	,	,	,	     ,	,	,	,	TA-A31                   ,	12/13/2021 AP                 ,	2200                          ,
	BBU14       ,	720,	UTC5000S    ,	RUNNING     ,	P49AWBV45  ,	,	2200,	048TPAW086               ,	5468ANB-48TG000          ,	AAW048TP1041B,	708,	34045,	21-12-08 11:47,	21-12-08 20:06,	MXIC                                              ,	TSOP1-48/M2    ,	T1213709                                          ,	     ,	85.1953,	,	,	TA-A31                   ,	12/14/2021 AP                 ,	2200                          ,
	BBU15       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-04 03:13,	,	,	,	,	     ,	,	,	,	TA-A31                   ,	12/15/2021 AP                 ,	2200                          ,
	BBU16       ,	0,	UTC5000S    ,	WAIT-SETUP  ,	,	,	,	,	,	AAW016D53019A,	,	,	21-12-08 05:44,	,	,	,	,	EC-B2,	,	,	,	TA-A31                   ,	12/16/2021 AP                 ,	2200                          ,
	BBU17       ,	0,	UTC5000S    ,	RUNNING     ,	P49AWBM42  ,	,	2200,	048TPAW086               ,	5468ANB-48TG000          ,	AAW048TP1041B,	720,	33981,	21-12-08 04:15,	21-12-08 12:42,	MXIC                                              ,	TSOP1-48/M2    ,	T1213707                                          ,	     ,	85.1953,	,	,	TA-A31                   ,	12/17/2021 AP                 ,	2200                          ,
	BBU18       ,	0,	UTC5000S    ,	WAIT-SETUP  ,	,	,	,	,	,	AYZ096EF2003A,	,	,	21-12-08 10:36,	,	,	,	,	SC   ,	,	,	,	TA-A31                   ,	12/18/2021 AP                 ,	2200                          ,
	BBU19       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-07 15:08,	,	,	,	,	     ,	,	,	,	TA-A31                   ,	12/19/2021 AP                 ,	2200                          ,
	BBU20       ,	0,	UTC5000S    ,	WAIT-SETUP  ,	,	,	,	,	,	ACD054TN1002B,	,	,	21-12-08 10:40,	,	,	,	,	MC   ,	,	,	,	TA-A31                   ,	12/20/2021 AP                 ,	2200                          ,
	BBU21       ,	1674,	UTC5000S    ,	WAIT-SETUP  ,	,	,	,	,	,	AAW016D53019A,	,	,	21-12-08 12:37,	,	,	,	,	SC   ,	,	,	,	TA-A31                   ,	12/21/2021 AP                 ,	2200                          ,
	BBU22       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-04 02:05,	,	,	,	,	     ,	,	,	,	TA-A31                   ,	12/22/2021 AP                 ,	2200                          ,
	BBU23       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-04 03:51,	,	,	,	,	     ,	,	,	,	TA-A31                   ,	12/23/2021 AP                 ,	2200                          ,
	BBU24       ,	720,	UTC5000S    ,	RUNNING     ,	P49AWBV01  ,	,	2200,	048TPAW086               ,	5468ANB-48TG000          ,	AAW048TP1041B,	720,	34045,	21-12-08 08:16,	21-12-08 16:43,	MXIC                                              ,	TSOP1-48/M2    ,	T1213709                                          ,	     ,	85.1953,	,	,	TA-A31                   ,	12/24/2021 AP                 ,	2200                          ,
	BBU25       ,	0,	UTC5000S    ,	ENG         ,	,	,	,	,	,	ANV345XTA010A,	,	,	21-12-08 08:11,	21-12-08 08:11,	,	,	,	PE   ,	,	,	,	TA-A31                   ,	12/25/2021 AP                 ,	3400                          ,
	BBU26       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-04 04:01,	,	,	,	,	     ,	,	,	,	TA-A32                   ,	12/26/2021 AP                 ,	2200                          ,
	BBU27       ,	1574,	UTC5000S    ,	IDLE        ,	,	P49CDBK02,	,	,	,	ACD054TN1002B,	,	,	21-12-08 14:23,	,	,	,	,	     ,	,	,	,	TA-A32                   ,	12/27/2021 AP                 ,	2200                          ,
	BBU28       ,	1227,	UTC5000S    ,	WAIT-SETUP  ,	,	,	,	,	,	AAW016D53019A,	,	,	21-12-08 14:19,	,	,	,	,	SC   ,	,	,	,	TA-A32                   ,	12/28/2021 AP                 ,	2200                          ,
	BBU29       ,	0,	UTC5000S    ,	WAIT-SETUP  ,	,	,	,	,	,	AAW016D53019A,	,	,	21-12-08 14:17,	,	,	,	,	SC   ,	,	,	,	TA-A32                   ,	12/29/2021 AP                 ,	2200                          ,
	BBU30       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AAB162KE1006A,	,	,	21-12-03 09:06,	,	,	,	,	     ,	,	,	,	TA-A32                   ,	12/30/2021 AP                 ,	3200                          ,
	BBU31       ,	0,	UTC5000S    ,	SETUP       ,	,	,	,	,	,	AAW016D53019A,	,	,	21-12-08 13:02,	21-12-08 14:26,	,	,	,	MC   ,	,	,	,	TA-A32                   ,	12/31/2021 AP                 ,	2200                          ,
	BBU32       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-04 01:01,	,	,	,	,	     ,	,	,	,	TA-A32                   ,	                              ,	2200                          ,
	BBU33       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AAB162KE1006A,	,	,	21-12-03 20:13,	,	,	,	,	     ,	,	,	,	TA-A32                   ,	                              ,	3200                          ,
	BBU34       ,	0,	UTC5000S    ,	RUNNING     ,	P49AWBM46  ,	,	2200,	048TPAW086               ,	5468ANB-48TG000          ,	AAW048TP1041B,	720,	33981,	21-12-08 06:33,	21-12-08 15:00,	MXIC                                              ,	TSOP1-48/M2    ,	T1213707                                          ,	     ,	85.1953,	,	,	TA-A32                   ,	                              ,	2200                          ,
	BBU35       ,	0,	UTC5000S    ,	RUNNING     ,	P49AWBM29  ,	,	2200,	048TPAW086               ,	5468ANB-48TG000          ,	AAW048TP1041B,	720,	33981,	21-12-07 19:06,	21-12-08 03:33,	MXIC                                              ,	TSOP1-48/M2    ,	T1213707                                          ,	     ,	85.1953,	,	,	TA-A32                   ,	                              ,	2200                          ,
	BBU36       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AAB162KE1006A,	,	,	21-12-05 09:39,	,	,	,	,	     ,	,	,	,	TA-A34                   ,	                              ,	3200                          ,
	BBU37       ,	720,	UTC5000S    ,	RUNNING     ,	P49AWBY01  ,	,	2200,	048TPAW103               ,	5480CNB-48TG000          ,	AAW048TP1008B,	720,	24271,	21-12-08 07:55,	21-12-08 17:55,	MXIC                                              ,	TSOP1-48/M2    ,	8J326700                                          ,	     ,	72.0060,	,	,	TA-A34                   ,	                              ,	2200                          ,
	BBU38       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-07 10:34,	,	,	,	,	     ,	,	,	,	TA-A34                   ,	                              ,	2200                          ,
	BBU39       ,	0,	UTC5000S    ,	RUNNING     ,	P49BUAF01  ,	,	2200,	096EFBU004               ,	IS46TR16256BL-XBLA3-AS{AO,	ABU096EF2002A,	5000,	17781,	21-12-07 12:23,	21-12-08 04:24,	ICSI                                              ,	FBGA-96UEF     ,	MPT099000Y1                                       ,	     ,	,	,	,	TA-A34                   ,	12/08/2021 MP                 ,	2200                          ,
	BBU40       ,	0,	UTC5000S    ,	WAIT-REPAIR ,	P49CDBK06  ,	,	2200,	054TNCD027               ,	EDEF10FTS0J0-NL-6G-DP-000,	ACD054TN1002B,	2880,	26639,	21-12-08 14:09,	21-12-08 17:54:40,	ETRON                                             ,	TSOP2-54ME     ,	BTF748.21.1                                       ,	MC2  ,	,	,	,	TA-A34                   ,	12/09/2021 MP                 ,	2200                          ,
	BBU41       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-04 02:36,	,	,	,	,	     ,	,	,	,	TA-A34                   ,	12/10/2021 MP                 ,	2200                          ,
	BBU42       ,	0,	UTC5000S    ,	WAIT-REPAIR ,	,	,	,	,	,	AAW048TP1008B,	,	,	21-12-07 20:14,	,	,	,	,	D1   ,	,	,	,	TA-A34                   ,	12/11/2021 MP                 ,	2200                          ,
	BBU43       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AMS096EC1002A,	,	,	21-12-04 01:16,	,	,	,	,	     ,	,	,	,	TA-A34                   ,	12/12/2021 MP                 ,	2200                          ,
	BBU44       ,	720,	UTC5000S    ,	RUNNING     ,	P45AWF745  ,	,	2200,	048TPAW103               ,	5480CNB-48TG000          ,	AAW048TP1008B,	720,	34015,	21-12-08 13:14,	21-12-08 23:14,	MXIC                                              ,	TSOP1-48/M2    ,	8J240200A1                                        ,	     ,	72.0060,	,	,	TA-A34                   ,	12/13/2021 MP                 ,	2200                          ,
	BBU45       ,	720,	UTC5000S    ,	RUNNING     ,	P49AWBY02  ,	,	2200,	048TPAW103               ,	5480CNB-48TG000          ,	AAW048TP1008B,	720,	24271,	21-12-08 11:24,	21-12-08 21:24,	MXIC                                              ,	TSOP1-48/M2    ,	8J326700                                          ,	     ,	72.0060,	,	,	TA-A34                   ,	12/14/2021 MP                 ,	2200                          ,
	BBU46       ,	0,	UTC5000S    ,	RUNNING     ,	P45AWF743  ,	,	2200,	048TPAW103               ,	5480CNB-48TG000          ,	AAW048TP1008B,	720,	34015,	21-12-08 06:24,	21-12-08 16:24,	MXIC                                              ,	TSOP1-48/M2    ,	8J240200A1                                        ,	     ,	72.0060,	,	,	TA-A34                   ,	12/15/2021 MP                 ,	2200                          ,
	BBU47       ,	720,	UTC5000S    ,	SETUP       ,	P49AWBY05  ,	,	2200,	048TPAW103               ,	5480CNB-48TG000          ,	AAW048TP1008B,	720,	24271,	21-12-08 14:11,	,	MXIC                                              ,	TSOP1-48/M2    ,	8J326700                                          ,	CC   ,	72.0060,	,	,	TA-A34                   ,	12/16/2021 MP                 ,	2200                          ,
	BBU48       ,	1650,	UTC5000S    ,	RUNNING     ,	P49ABBT02  ,	,	2200,	162KEAB017               ,	UBG032001/IG/W71NW10GE3FW,	AAB162KE1010A,	1660,	10643,	21-12-07 23:42,	21-12-09 03:32,	WINBOND                                           ,	STBGA162B4U    ,	6148M0008                                         ,	     ,	,	,	,	TA-A34                   ,	12/17/2021 MP                 ,	2200                          ,
	BBU49       ,	0,	UTC5000S    ,	IDLE        ,	,	,	,	,	,	AAB162KE1010A,	,	,	21-12-08 14:16,	,	,	,	,	     ,	,	,	,	TA-A34                   ,	12/18/2021 MP                 ,	2200                          ,
	BBU50       ,	0,	UTC5000S    ,	WAIT-SETUP  ,	P49AWBL03  ,	,	2200,	016D5AW021               ,	5481AXB-16GG000          ,	AAW016D53019A,	1202,	30640,	21-12-08 13:16,	21-12-09 02:37:50,	MXIC                                              ,	SSLGA16DOU     ,	T1213677                                          ,	AW   ,	89.9982,	,	,	TA-A34                   ,	12/19/2021 MP                 ,	2200                          ,
