ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time
BB852,MAXUM,RUNNING,R06MSEH02,2200,078ENMS004,AMS078EN1001A,22-02-08 15:38,22-02-08 00:41,MTI,FBGA-78UEN,3572,02/17/2022 MP,1091A06T21,,R06MSEG04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,238.8984,22-02-08 15:38
BB853,MAXUM,IN-REPAIR,R05ASEQ05,2200,096ELAS001,AAS096EL1002A,22-02-08 15:06:35,22-02-08 07:57,EliteMT,FBGA-96UEL-3,2846,02/18/2022 MP,,,R05ASDH01,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 15:06
BB854,MAXUM,RUNNING,R05ASFB13,2200,008YQAS018,AAS008YQ2002B,22-02-08 08:27,22-02-08 03:35,EliteMT,DFN-08YQ2A,4320,02/19/2022 MP,1091G08PA4,,R05ASFB10,DFN-08YQ2A,EliteMT,AAS008YQ2002B,1091G08PA4,885.7602,22-02-08 08:27
BB855,MAXUM,RUNNING,R05ABEK05,2200,008YQAB010,AAB008YQ2001B,22-02-08 11:36,22-02-08 07:23,WINBOND,DFN-08YQ2A,4320,02/20/2022 MP,1091A07T21,,R05ABEK08,DFN-08YQ2A,WINBOND,AAB008YQ2001B,1091A07T21,1021.4778,22-02-08 11:36
BB856,MAXUM,RUNNING,R05ASE301,2200,096ELAS001,AAS096EL1002A,22-02-08 07:57,22-02-07 12:49,EliteMT,FBGA-96UEL-3,2916,02/21/2022 MP,,,R05ASE411,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 07:57
BB857,MAXUM,RUNNING,R05ASEV01,2200,096ELAS001,AAS096EL1002A,22-02-08 09:37,22-02-07 17:49,EliteMT,FBGA-96UEL-3,2405,02/22/2022 MP,,,R05ASE406,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 09:37
BB858,MAXUM,RUNNING,R03GAA312,2200,048MAGA037,AGA048MA7001A,22-02-08 15:15,22-02-07 21:59,FIDELIX,MBGA48J2U,4711,02/23/2022 MP,1091G08PA4,,R03GAA301,MBGA48J2U,FIDELIX,AGA048MA7001A,1091G08PA4,273.6383,22-02-08 15:15
BB859,MAXUM,RUNNING,R06YZA102,2200,066TSYZ002,AYZ066TS1001A,22-02-08 12:58,22-02-07 23:37,ZJP,TSOP2-66CME,2880,02/24/2022 MP,,,R05ASEF01,FBGA-84UC,EliteMT,AAS084CC2011A,1091G08PA1,215.55,22-02-08 12:58
BB860,MAXUM,RUNNING,R05ASEP05,2200,096ELAS001,AAS096EL1002A,22-02-08 13:53,22-02-07 18:43,EliteMT,FBGA-96UEL-3,2922,02/25/2022 MP,,,R05ASE412,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 13:53
BB861,MAXUM,RUNNING,R06ABDJ08,2200,008YMAB068,AAB008YM2018A,22-02-08 17:19,22-02-08 04:26,WINBOND,DFN-08YM2D,16000,02/26/2022 MP,1091A07T21,,R06ABDJ06,DFN-08YM2D,WINBOND,AAB008YM2018A,1091A07T21,1241.3526,22-02-08 17:19
BB862,MAXUM,RUNNING,R05ABF106,2200,008YQAB090,AAB008YQ2039B,22-02-08 06:38,22-02-07 21:22,WINBOND,STDFN-08YQ2A,4320,02/27/2022 MP,1091A07T21,,R05ABF104,STDFN-08YQ2A,WINBOND,AAB008YQ2039B,1091A07T21,466.0613,22-02-08 06:38
BB863,MAXUM,RUNNING,R05ASE420,2200,096ELAS001,AAS096EL1002A,22-02-08 11:53,22-02-07 16:20,EliteMT,FBGA-96UEL-3,2980,02/28/2022 MP,1091G08PA1,,R05ASDQ11,FBGA-96UEL-3,EliteMT,AAS096EL1001A,1091G08PA1,152.4326,22-02-08 11:53
BB864,MAXUM,RUNNING,R05ASEP11,2200,096ELAS001,AAS096EL1002A,22-02-08 09:39,22-02-07 22:18,EliteMT,FBGA-96UEL-3,1725,,,,R05ASE404,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 09:39
BB865,MAXUM,RUNNING,R06MSED05,2200,078ENMS004,AMS078EN1001A,22-02-08 17:00,22-02-08 02:01,MTI,FBGA-78UEN,3580,02/08/2022 MP,1091A06T21,,R06MSEG01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,238.8984,22-02-08 17:00
BB866,MAXUM,RUNNING,R03GAA310,2200,048MAGA037,AGA048MA7001A,22-02-08 08:16,22-02-06 11:45,FIDELIX,MBGA48J2U,12184,,1091G08PA4,,R03GAA305,MBGA48J2U,FIDELIX,AGA048MA7001A,1091G08PA4,273.6383,22-02-08 08:16
BB867,MAXUM,RUNNING,R05ABJK04,2200,008YDAB014,AAB008YD2003A,22-02-08 08:08,22-02-07 23:05,WINBOND,DFN-08YD2A,7040,,1091A07T21,4,R05ABHJ11,DFN-08YD2A,WINBOND,AAB008YD2003A,1091A07T21,778.278,22-02-08 08:08
BB868,MAXUM,RUNNING,R05ASEQ06,2200,096ELAS001,AAS096EL1002A,22-02-08 22:07,22-02-08 03:21,EliteMT,FBGA-96UEL-3,2860,,,,R05ASE422,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 22:07
BB869,MAXUM,IDLE,,,,AAB008YB2003A,,22-02-08 07:59,,,,,,,R06ABAU07,DFN-08YQ2A,WINBOND,AAB008YQ2022A,1091A07T21,1026.8929,
BB870,MAXUM,RUNNING,R05ABEI03,2200,008YQAB087,AAB008YQ2036A,22-02-08 10:57,22-02-08 06:48,WINBOND,DFN-08YQ2A,4320,,1091A07T21,,R05ABEI08,DFN-08YQ2A,WINBOND,AAB008YQ2036A,1091A07T21,1039.1693,22-02-08 10:57
BB871,MAXUM,RUNNING,R05BWCE14,2200,032YBBW007,ABW032YB1004B,22-02-08 09:03,22-02-07 18:57,AKM,QFN-32YB1A,6240,,1091A07C41,,R05BWCE10,QFN-32YB1A,AKM,ABW032YB1004B,1091A07C41,442.1821,22-02-08 09:03
BB872,MAXUM,RUNNING,R05ASE416,2200,096ELAS001,AAS096EL1002A,22-02-08 17:18,22-02-07 21:57,EliteMT,FBGA-96UEL-3,2950,,1091G08PA1,,R05ASDF19,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 17:18
BB873,MAXUM,RUNNING,R05BWC406,2200,064AEBW035,ABW064AE1008A,22-02-08 16:12,22-02-08 04:16,AKM,QFN-64AE1,2160,02/08/2022 MP,1091A07C21,,R05BWC401,QFN-64AE1,AKM,ABW064AE1008A,1091A07C21,181.0081,22-02-08 16:12
BB874,MAXUM,RUNNING,R05ABGB06,2200,008YBAB016,AAB008YB2007A,22-02-08 12:03,22-02-08 06:45,WINBOND,DFN-08YB2G,6240,02/09/2022 MP,1091A07T21,,R05ABGB10,DFN-08YB2G,WINBOND,AAB008YB2007A,1091A07T21,1175.9163,22-02-08 12:03
BB875,MAXUM,RUNNING,R05ASE305,2200,096ELAS001,AAS096EL1002A,22-02-08 09:28,22-02-07 14:37,EliteMT,FBGA-96UEL-3,2873,02/10/2022 MP,,,R05ASDG01,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 09:28
BB876,MAXUM,RUNNING,R05ASE302,2200,096ELAS001,AAS096EL1002A,22-02-08 09:57,22-02-07 14:48,EliteMT,FBGA-96UEL-3,2920,02/11/2022 MP,,,R05ASDG06,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 09:57
BB877,MAXUM,RUNNING,R05BWD104,2200,064AEBW038,ABW064AE1011A,22-02-08 18:07,22-02-08 07:05,AKM,QFN-64AE1,2160,02/12/2022 MP,1091A07C21,,R05BWD102,QFN-64AE1,AKM,ABW064AE1011A,1091A07C21,195.6669,22-02-08 18:07
BB878,MAXUM,RUNNING,R05ABJK05,2200,008YDAB014,AAB008YD2003A,22-02-08 11:34,22-02-08 02:31,WINBOND,DFN-08YD2A,7040,02/13/2022 MP,1091A07T21,4,R05ABHS04,DFN-08YD2A,WINBOND,AAB008YD2003A,1091A07T21,778.278,22-02-08 11:34
BB879,MAXUM,RUNNING,R06YZA104,2200,066TSYZ002,AYZ066TS1001A,22-02-08 16:28,22-02-08 03:07,ZJP,TSOP2-66CME,2880,02/14/2022 MP,,,R05ASEL03,FBGA-96UEJ,EliteMT,AAS096EI2001A,1091G08PA1,215.55,22-02-08 16:28
BB880,MAXUM,ENG,,,,AAB008YQ3012A,22-02-07 09:11,22-02-07 09:11,,,,02/15/2022 MP,,,R05ASCE02,FBGA-84UC,EliteMT,AAS084CC2011A,1091G08PA1,478.894,
BB881,MAXUM,RUNNING,R04ABL211,3200,008YQAB031,AAB008YQ2004A,22-02-08 11:10,22-02-08 06:53,WINBOND,STDFN-08YQ2A,4320,02/16/2022 MP,1091A07T21,,R04ABL205,STDFN-08YQ2A,WINBOND,AAB008YQ2004A,1091A07T21,689.0868,22-02-08 11:10
BB882,MAXUM,RUNNING,R05ASFD12,2200,008YQAS018,AAS008YQ2002B,22-02-08 12:11,22-02-08 07:19,EliteMT,DFN-08YQ2A,4320,02/17/2022 MP,1091G08PA4,,R05ASFB09,DFN-08YQ2A,EliteMT,AAS008YQ2002B,1091G08PA4,885.7602,22-02-08 12:11
BB883,MAXUM,RUNNING,R05ASAP01,2200,162KEAS010,AAS162KE1008A,22-02-08 19:49,22-02-07 08:19,EliteMT,STBGA162B4U,3260,02/18/2022 MP,1091G08PA4,,R05ASAN04,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-02-08 19:49
BB884,MAXUM,RUNNING,R05ASAP08,2200,162KEAS010,AAS162KE1008A,22-02-08 17:39,22-02-07 06:56,EliteMT,STBGA162B4U,3187,02/19/2022 MP,1091G08PA4,,R05ASAN02,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-02-08 17:39
BB885,MAXUM,RUNNING,R05ASEP07,2200,096ELAS001,AAS096EL1002A,22-02-08 10:31,22-02-07 15:29,EliteMT,FBGA-96UEL-3,2900,02/20/2022 MP,,,R05ASDG07,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 10:31
BB886,MAXUM,RUNNING,R05ABHR03,2200,008YBAB011,AAB008YB2005A,22-02-08 13:18,22-02-08 07:45,WINBOND,DFN-08YB2G,6240,02/21/2022 MP,1091A07T21,,R05ABHR01,DFN-08YB2G,WINBOND,AAB008YB2005A,1091A07T21,1124.4932,22-02-08 13:18
BB887,MAXUM,RUNNING,R04VEB105,2200,008YDVE004,AVE008YD2002A,22-02-08 07:38,22-02-08 04:18,Everspin,STDFN-08YD2E,3520,02/22/2022 MP,1091A08C41,,R04VEB109,STDFN-08YD2E,Everspin,AVE008YD2002A,1091A08C41,1055.3492,22-02-08 07:38
BB888,MAXUM,SETUP,,,,AMS078EN1001A,22-02-08 08:23,22-02-08 07:53,,,,02/23/2022 MP,,,R06MSC107,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,238.8984,
BB889,MAXUM,SETUP,R06AWAM14,2200,008YMAW020,AAW008YM2004A,22-02-08 08:23,22-02-08 07:53,MXIC,DFN-08YM2D,16000,02/24/2022 MP,1091A07T41,,R06AWAM05,DFN-08YM2D,MXIC,AAW008YM2004A,1091A07T41,1290.2937,22-02-08 12:00
BB890,MAXUM,RUNNING,R06MSF203,2200,096ECMS003,AMS096EC1002A,22-02-08 14:39,22-02-07 21:03,MTI,FBGA-96UEC,5560,02/25/2022 MP,,,R06MSEQ07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,315.8637,22-02-08 14:39
BB891,MAXUM,RUNNING,R06MSER04,2200,096ECMS003,AMS096EC1002A,22-02-08 22:34,22-02-06 22:50,MTI,FBGA-96UEC,5560,02/26/2022 MP,1091A06T41,,R06MSER05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,315.8637,22-02-08 22:34
BB892,MAXUM,RUNNING,R05ABJK03,2200,008YDAB014,AAB008YD2003A,22-02-08 09:32,22-02-08 00:29,WINBOND,DFN-08YD2A,7040,02/27/2022 MP,1091A07T21,4,R05ABHS03,DFN-08YD2A,WINBOND,AAB008YD2003A,1091A07T21,778.278,22-02-08 09:32
BB893,MAXUM,RUNNING,R05ASEP01,2200,096ELAS001,AAS096EL1002A,22-02-08 12:42,22-02-07 17:33,EliteMT,FBGA-96UEL-3,2920,02/28/2022 MP,,,R05ASDF03,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 12:42
BB894,MAXUM,RUNNING,R05ASAP11,2200,162KEAS010,AAS162KE1008A,22-02-08 10:31,22-02-07 10:20,EliteMT,STBGA162B4U,2218,02/09/2022 MP,1091G08PA4,,R05ASAN03,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-02-08 10:31
BB895,MAXUM,RUNNING,R05ASE304,2200,096ELAS001,AAS096EL1002A,22-02-08 10:45,22-02-07 15:59,EliteMT,FBGA-96UEL-3,2860,02/10/2022 MP,,,R05ASDG02,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 10:45
BB896,MAXUM,RUNNING,R06YZA101,2200,066TSYZ002,AYZ066TS1001A,22-02-08 14:02,22-02-08 00:40,ZJP,TSOP2-66CME,2880,,,,R05ASFK02,FBGA-84UC,EliteMT,AAS084CC2011A,1091G08PA1,215.55,22-02-08 14:02
BB897,MAXUM,RUNNING,R05BWC402,2200,064AEBW035,ABW064AE1008A,22-02-08 18:36,22-02-08 06:40,AKM,QFN-64AE1,2160,,1091A07C21,,R05BWC407,QFN-64AE1,AKM,ABW064AE1008A,1091A07C21,181.0081,22-02-08 18:36
BB898,MAXUM,RUNNING,R05ASCX07,2200,008DRAS009,AAS008DR1006A,22-02-08 12:42,22-02-08 06:12,EliteMT,VTLGA08J4U,5760,,1091G08PA4,,R05ASCX05,VTLGA08J4U,EliteMT,AAS008DR1006A,1091G08PA4,887.6332,22-02-08 12:42
BB899,MAXUM,RUNNING,R05ASAQ06,2200,162KEAS010,AAS162KE1008A,22-02-09 12:17,22-02-08 00:47,EliteMT,STBGA162B4U,3260,,1091G08PA4,,R05ASAP09,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-02-09 12:17
BB900,MAXUM,RUNNING,R05ASCX06,2200,008DRAS009,AAS008DR1006A,22-02-08 11:11,22-02-08 04:45,EliteMT,VTLGA08J4U,5720,,1091G08PA4,,R05ASCX04,VTLGA08J4U,EliteMT,AAS008DR1006A,1091G08PA4,887.6332,22-02-08 11:11
BB901,MAXUM,RUNNING,R06ABCB01,2200,008YDAB014,AAB008YD2003A,22-02-08 14:30,22-02-08 05:27,WINBOND,DFN-08YD2A,7040,,,,R05ABJK07,DFN-08YD2A,WINBOND,AAB008YD2003A,1091A07T21,778.278,22-02-08 14:30
BB902,MAXUM,RUNNING,R06AWAM16,2200,008YMAW020,AAW008YM2004A,22-02-08 13:31,22-02-08 01:07,MXIC,DFN-08YM2D,16000,,1091A07T41,,R06AWAM10,DFN-08YM2D,MXIC,AAW008YM2004A,1091A07T41,1290.2937,22-02-08 13:31
BB903,MAXUM,PM,,,,AAS162KE1008A,22-02-08 17:33,22-02-08 07:33,,,,02/08/2022 AP,,,R05ASAQ05,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,
BB904,MAXUM,RUNNING,R05ABHR04,2200,008YBAB011,AAB008YB2005A,22-02-08 10:46,22-02-08 07:40,WINBOND,DFN-08YB2G,3437,02/09/2022 AP,1091A07T21,,R05ABHQ04,DFN-08YB2G,WINBOND,AAB008YB2005A,1091A07T21,1124.4932,22-02-08 10:46
BB905,MAXUM,RUNNING,R06MSEY05,2200,096ECMS003,AMS096EC1002A,22-02-08 14:14,22-02-07 20:30,MTI,FBGA-96UEC,5600,02/10/2022 AP,1091A06T41,,R06MSER07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,315.8637,22-02-08 14:14
BB906,MAXUM,RUNNING,R03GAA307,2200,048MAGA037,AGA048MA7001A,22-02-08 07:45,22-02-06 11:01,FIDELIX,MBGA48J2U,12240,02/11/2022 AP,1091G08PA4,,R03GAA309,MBGA48J2U,FIDELIX,AGA048MA7001A,1091G08PA4,273.6383,22-02-08 07:45
BB907,MAXUM,RUNNING,R05ASE306,2200,096ELAS001,AAS096EL1002A,22-02-08 09:32,22-02-07 14:38,EliteMT,FBGA-96UEL-3,2880,02/12/2022 AP,,,R05ASDF22,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 09:32
BB908,MAXUM,RUNNING,R05ABHR02,2200,008YBAB011,AAB008YB2005A,22-02-08 10:21,22-02-08 04:48,WINBOND,DFN-08YB2G,6240,02/13/2022 AP,1091A07T21,,R05ABHQ05,DFN-08YB2G,WINBOND,AAB008YB2005A,1091A07T21,1124.4932,22-02-08 10:21
BB909,MAXUM,RUNNING,R03GAA311,2200,048MAGA037,AGA048MA7001A,22-02-08 08:21,22-02-06 11:33,FIDELIX,MBGA48J2U,12262,02/14/2022 AP,1091G08PA4,,R03GAA306,MBGA48J2U,FIDELIX,AGA048MA7001A,1091G08PA4,273.6383,22-02-08 08:21
BB910,MAXUM,RUNNING,R05ABJK01,2200,008YDAB014,AAB008YD2003A,22-02-08 14:47,22-02-08 05:44,WINBOND,DFN-08YD2A,7040,02/15/2022 AP,1091A07T21,4,R05ABHS01,DFN-08YD2A,WINBOND,AAB008YD2003A,1091A07T21,778.278,22-02-08 14:47
BB911,MAXUM,RUNNING,R05ASEQ10,2200,096ELAS001,AAS096EL1002A,22-02-09 00:36,22-02-08 05:05,EliteMT,FBGA-96UEL-3,2973,02/16/2022 AP,,,R05ASE418,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-09 00:36
BB912,MAXUM,RUNNING,R05ASEQ07,2200,096ELAS001,AAS096EL1002A,22-02-09 00:25,22-02-08 04:52,EliteMT,FBGA-96UEL-3,2980,02/17/2022 AP,,,R05ASDF17,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-09 00:25
BB913,MAXUM,RUNNING,R05ASE414,2200,096ELAS001,AAS096EL1002A,22-02-08 15:55,22-02-07 20:45,EliteMT,FBGA-96UEL-3,2920,02/18/2022 AP,1091G08PA1,,R05ASDV01,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 15:55
BB914,MAXUM,RUNNING,R05ASAQ04,2200,162KEAS010,AAS162KE1008A,22-02-09 14:10,22-02-08 02:27,EliteMT,STBGA162B4U,3280,02/19/2022 AP,1091G08PA4,,R05ASAQ11,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-02-09 14:10
BB915,MAXUM,RUNNING,R05ASAQ03,2200,162KEAS010,AAS162KE1008A,22-02-08 23:10,22-02-07 11:34,EliteMT,STBGA162B4U,3269,02/20/2022 AP,1091G08PA4,,R05ASAP06,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-02-08 23:10
BB916,MAXUM,RUNNING,R06ABAU10,2200,008YQAB072,AAB008YQ2022A,22-02-08 08:16,22-02-08 05:49,WINBOND,DFN-08YQ2A,2160,02/21/2022 AP,1091A07T21,,R06ABAU09,DFN-08YQ2A,WINBOND,AAB008YQ2022A,1091A07T21,880.4946,22-02-08 08:16
BB917,MAXUM,RUNNING,R06ABAU11,2200,008YQAB072,AAB008YQ2022A,22-02-08 09:37,22-02-08 07:10,WINBOND,DFN-08YQ2A,2160,02/22/2022 AP,1091A07T21,,R06ABAU08,DFN-08YQ2A,WINBOND,AAB008YQ2022A,1091A07T21,880.4946,22-02-08 09:37
BB918,MAXUM,RUNNING,R05ASEP09,2200,096ELAS001,AAS096EL1002A,22-02-08 16:46,22-02-07 21:45,EliteMT,FBGA-96UEL-3,2900,02/23/2022 AP,,,R05ASE413,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 16:46
BB919,MAXUM,RUNNING,R05ASE408,2200,096ELAS001,AAS096EL1002A,22-02-08 13:11,22-02-07 17:54,EliteMT,FBGA-96UEL-3,2940,02/24/2022 AP,1091G08PA1,,R05ASDQ01,FBGA-96UEL-3,EliteMT,AAS096EL1001A,1091G08PA1,152.4326,22-02-08 13:11
BB920,MAXUM,RUNNING,R03GAA308,2200,048MAGA037,AGA048MA7001A,22-02-08 03:29,22-02-06 06:45,FIDELIX,MBGA48J2U,12238,02/25/2022 AP,1091G08PA4,,R03GAA306,MBGA48J2U,FIDELIX,AGA048MA7001A,1091G08PA4,273.6383,22-02-08 03:29
BB921,MAXUM,RUNNING,R05ASAQ08,2200,162KEAS010,AAS162KE1008A,22-02-08 19:18,22-02-07 08:02,EliteMT,STBGA162B4U,3240,02/26/2022 AP,1091G08PA4,,R05ASAP04,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-02-08 19:18
BB922,MAXUM,RUNNING,R05ASAQ02,2200,162KEAS010,AAS162KE1008A,22-02-09 01:17,22-02-07 13:09,EliteMT,STBGA162B4U,3318,02/27/2022 AP,1091G08PA4,,R05ASAS11,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-02-09 01:17
BB923,MAXUM,RUNNING,R05BWDS07,2200,032YBBW010,ABW032YB1005B,22-02-08 17:30,22-02-08 02:13,AKM,QFN-32YB1A,6240,02/28/2022 AP,1091A08C41,,R05BWDS01,QFN-32YB1A,AKM,ABW032YB1005B,1091A08C41,408.5597,22-02-08 17:30
BB924,MAXUM,RUNNING,R05ASAQ10,2200,162KEAS010,AAS162KE1008A,22-02-09 15:56,22-02-08 04:08,EliteMT,STBGA162B4U,3288,02/11/2022 MP,1091G08PA4,,R05ASAP05,STBGA162B4U,EliteMT,AAS162KE1008A,1091G08PA4,91.8472,22-02-09 15:56
BB925,MAXUM,RUNNING,R05ABF113,2200,008YQAB090,AAB008YQ2039B,22-02-08 09:22,22-02-08 00:06,WINBOND,STDFN-08YQ2A,4320,02/12/2022 MP,1091A07T21,,R05ABF120,STDFN-08YQ2A,WINBOND,AAB008YQ2039B,1091A07T21,466.0613,22-02-08 09:22
BB926,MAXUM,RUNNING,R05ASEP04,2200,096ELAS001,AAS096EL1002A,22-02-08 11:23,22-02-07 16:05,EliteMT,FBGA-96UEL-3,2940,,,,R05ASDG03,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 11:23
BB929,MAXUM,RUNNING,R06AWAM03,2200,008YMAW020,AAW008YM2004A,22-02-08 08:38,22-02-07 20:14,MXIC,DFN-08YM2D,16000,,1091A07T41,,R05VGEJ25,DFN-08Y62D,ISSI-VG,ABU008Y62011A,1091A07C41,1290.2937,22-02-08 08:38
BB930,MAXUM,RUNNING,R06MSEH01,2200,078ENMS004,AMS078EN1001A,22-02-08 16:05,22-02-08 01:01,MTI,FBGA-78UEN,3600,,1091A06T21,,R06MSBZ08,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,238.8984,22-02-08 16:05
BB931,MAXUM,RUNNING,R05ASE303,2200,096ELAS001,AAS096EL1002A,22-02-08 11:20,22-02-07 16:32,EliteMT,FBGA-96UEL-3,2865,,,,R05ASDG04,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-08 11:20
BB932,MAXUM,RUNNING,R05ABJK06,2200,008YDAB014,AAB008YD2003A,22-02-08 15:18,22-02-08 06:15,WINBOND,DFN-08YD2A,7040,,1091A07T21,4,R05VGEJ28,DFN-08Y62D,ISSI-VG,ABU008Y62011A,1091A07C41,778.278,22-02-08 15:18
BB933,MAXUM,IN-REPAIR,R06YZA105,2200,066TSYZ002,AYZ066TS1001A,22-02-08 16:43:04,22-02-08 07:55,ZJP,TSOP2-66CME,2785,02/08/2022 MP,,,R05ASED01,FBGA-84UC,EliteMT,AAS084CC2011A,1091G08PA1,215.55,22-02-08 16:43
BB938,MAXUM,RUNNING,R05ASEQ11,2200,096ELAS001,AAS096EL1002A,22-02-09 00:09,22-02-08 04:45,EliteMT,FBGA-96UEL-3,2956,02/13/2022 MP,,,R05ASE423,FBGA-96UEL-3,EliteMT,AAS096EL1002A,1091G08PA1,152.4326,22-02-09 00:09
BBA01,ICONN,ENG,,,,AHQ0225N1001A,22-02-08 06:31,22-02-08 06:31,,,,02/14/2022 MP,,,R06MSDP03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,234.5054,
BBA02,ICONN,IDLE,,,,AHQ0223R1001B,,22-02-08 07:56,,,,02/15/2022 MP,,,R05HQD701,FPSLGA22O5V,EMC,AHQ0223R1001B,1091A06C41,231.3388,
BBA03,ICONN,RUNNING,R06BWA612,2200,036ABBW009,ABW036AB1004A,22-02-08 11:06,22-02-08 01:12,AKM,QFN-36AB1,3200,02/16/2022 MP,1091A07C41,,R06BWA619,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,323.1507,22-02-08 11:06
BBA04,ICONN,RUNNING,R06MSEY01,2200,096ECMS003,AMS096EC1002A,22-02-09 01:17,22-02-08 03:28,MTI,FBGA-96UEC,5560,02/17/2022 MP,1091A06T41,,R06MSG305,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,254.8254,22-02-09 01:17
BBA05,ICONN,RUNNING,R06MSG104,2200,096ECMS003,AMS096EC1002A,22-02-08 17:12,22-02-07 19:23,MTI,FBGA-96UEC,5562,02/18/2022 MP,,,R06MSER03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,254.8254,22-02-08 17:12
BBA06,ICONN,RUNNING,R06MSG604,2200,096ECMS003,AMS096EC1002A,22-02-08 21:28,22-02-07 23:48,MTI,FBGA-96UEC,5521,02/19/2022 MP,,,R06MSG502,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,254.8254,22-02-08 21:28
BBA07,ICONN,RUNNING,R05HQD802,2200,0223RHQ012,AHQ0223R1001B,22-02-08 18:11,22-02-08 06:46,EMC,FPSLGA22O5V,2640,02/20/2022 MP,,,R05HQD601,FPSLGA22O5V,EMC,AHQ0223R1001B,1091A06C41,231.3388,22-02-08 18:11
BBA08,ICONN,ENG,,,,AAW008YQ3004A,22-02-07 18:51,22-02-07 18:51,,,,02/21/2022 MP,,,R05LWAS01,FBGA-78U9,MTI-S,ALW078C93001A,1091A06C21,,
BBA09,ICONN,RUNNING,R06BWA615,2200,036ABBW009,ABW036AB1004A,22-02-08 09:11,22-02-07 23:17,AKM,QFN-36AB1,3200,02/22/2022 MP,1091A07C41,,R06BWA620,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,323.1507,22-02-08 09:11
BBA10,ICONN,RUNNING,R05LWAY02,2200,078U9LW012,ALW078C93001A,22-02-08 14:54,22-02-07 18:01,MTI-S,FBGA-78U9,6680,02/23/2022 MP,1091A06C21,,R05LWAW01,FBGA-78U9,MTI-S,ALW078C93001A,1091A06C21,320.0635,22-02-08 14:54
BBA11,ICONN,RUNNING,R05NIND01,2200,020YUNI024,ANI020YU1005C,22-02-08 16:20,22-02-07 17:07,DIALOG,QFN-20YU2D,16920,02/24/2022 MP,1091A08T41,,R05NINA03,QFN-20YU2D,DIALOG,ANI020YU1005C,1091A08T41,728.955,22-02-08 16:20
