assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	P48BWEN47  ,	2,	2470,	2021/12/7 上午 01:40:12,	WSM       ,	Y,	3720,	P48BWEN47  ,	AKM          ,	WLCSP          ,	000IABW142               ,	WSEE108A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	5K4D14                   ,	N,	N,	0,	0,	20211207,	20329,	2021/11/27 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/1 上午 12:00:00,	2021/12/1 上午 12:00:00,	8 ,	,	 A C B A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC不在口袋位置                     ,	P48BWEN,	P48BWEN47  ,	2,	2470,	2021/12/7 上午 01:40:12,	WSM       ,	Y,
	P48BWEW15  ,	2,	2470,	2021/12/2 下午 03:24:14,	WSM       ,	Y,	3720,	P48BWEW15  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMC88A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4957                   ,	N,	N,	0,	0,	20211202,	152516,	2021/11/27 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/1 上午 12:00:00,	2021/12/1 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC站立                             ,	P48BWEW,	P48BWEW15  ,	2,	2470,	2021/12/2 下午 03:24:14,	WSM       ,	Y,
	P48BWF653  ,	2,	2470,	2021/12/5 下午 03:51:39,	WSM       ,	Y,	3720,	P48BWF653  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD05A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211205,	155211,	2021/11/27 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/11/28 上午 12:00:00,	2021/11/29 上午 12:00:00,	2021/11/30 上午 12:00:00,	2021/12/1 上午 12:00:00,	2021/12/1 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	空包                               ,	P48BWF6,	P48BWF653  ,	2,	2470,	2021/12/5 下午 03:51:39,	WSM       ,	Y,
	P48NVMF09  ,	16,	2210,	2021/12/17 上午 01:50:17,	WSM       ,	Y,	3708,	P48NVMF09  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV162               ,	211126019                                         ,	5983,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01850{OT-BIN22-175UM}            ,	511-211126019            ,	N,	N,	0,	0,	20220122,	12633,	2021/12/2 上午 12:00:00,	ANV0086A1069A       ,	,	WST   ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01850{OT-BIN22-175UM}            ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	,	12,	  ,	 D E A A C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	WST                                ,	P48NVMF,	P48NVMF09  ,	16,	2210,	2021/12/17 上午 01:50:17,	WSM       ,	Y,
	P48NVMF21  ,	18,	2210,	2021/12/16 上午 06:10:04,	WSM       ,	Y,	3708,	P48NVMF21  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV162               ,	211126019                                         ,	6003,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01850{OT-BIN22-175UM}            ,	511-211126019            ,	N,	N,	0,	0,	20220123,	145042,	2021/12/2 上午 12:00:00,	ANV0086A1069A       ,	,	WST   ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01850{OT-BIN22-175UM}            ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/5 上午 12:00:00,	,	12,	  ,	 D E A A C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	WST                                ,	P48NVMF,	P48NVMF21  ,	18,	2210,	2021/12/16 上午 06:10:04,	WSM       ,	Y,
	P49BWJ913  ,	2,	2470,	2021/12/8 下午 07:39:27,	WSM       ,	Y,	3720,	P49BWJ913  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD67A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211208,	214431,	2021/11/30 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	黑膠脫勾                           ,	P49BWJ9,	P49BWJ913  ,	2,	2470,	2021/12/8 下午 07:39:27,	WSM       ,	Y,
	P49BWJ920  ,	2,	2470,	2021/12/9 下午 01:42:22,	WSM       ,	Y,	3720,	P49BWJ920  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD67A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211209,	140439,	2021/11/30 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC翻轉                             ,	P49BWJ9,	P49BWJ920  ,	2,	2470,	2021/12/9 下午 01:42:22,	WSM       ,	Y,
	P49BWJ929  ,	2,	2470,	2021/12/10 上午 09:33:06,	WSM       ,	Y,	3720,	P49BWJ929  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD67A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211210,	93412,	2021/11/30 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/1 上午 12:00:00,	2021/12/2 上午 12:00:00,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/4 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	黑膠脫勾                           ,	P49BWJ9,	P49BWJ929  ,	2,	2470,	2021/12/10 上午 09:33:06,	WSM       ,	Y,
	P49BWKR05  ,	2,	2470,	2021/12/8 上午 10:54:06,	WSM       ,	Y,	3720,	P49BWKR05  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD08A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211208,	105746,	2021/12/2 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/3 上午 12:00:00,	2021/12/4 上午 12:00:00,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/6 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC翻轉                             ,	P49BWKR,	P49BWKR05  ,	2,	2470,	2021/12/8 上午 10:54:06,	WSM       ,	Y,
	P49BWLJ56  ,	2,	2470,	2021/12/15 下午 08:32:33,	WSM       ,	Y,	3720,	P49BWLJ56  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD10A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211216,	14510,	2021/12/4 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/7 上午 12:00:00,	2021/12/8 上午 12:00:00,	2021/12/8 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	封合異物                           ,	P49BWLJ,	P49BWLJ56  ,	2,	2470,	2021/12/15 下午 08:32:33,	WSM       ,	Y,
	P49BWLR47  ,	2,	2470,	2021/12/18 上午 04:48:45,	WSM       ,	Y,	3720,	P49BWLR47  ,	AKM          ,	WLCSP          ,	000IABW142               ,	WSEE106A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	5K4D14                   ,	N,	N,	0,	0,	20211218,	62504,	2021/12/4 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/5 上午 12:00:00,	2021/12/6 上午 12:00:00,	2021/12/7 上午 12:00:00,	2021/12/8 上午 12:00:00,	2021/12/8 上午 12:00:00,	8 ,	,	 A C B A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	白膠偏下                           ,	P49BWLR,	P49BWLR47  ,	2,	2470,	2021/12/18 上午 04:48:45,	WSM       ,	Y,
	P49BWMB03  ,	2,	2470,	2021/12/9 下午 09:16:05,	WSM       ,	Y,	3720,	P49BWMB03  ,	AKM          ,	WLCSP          ,	000IABW075               ,	DBAG137A                                          ,	5000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK4331ECBP-V1{FT1}{DSPP}                          ,	5K4L21                   ,	N,	N,	0,	0,	20211209,	221402,	2021/12/5 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK4331ECBP-V1{FT1}{DSPP}                          ,	PROD        ,	2021/12/6 上午 12:00:00,	2021/12/7 上午 12:00:00,	2021/12/8 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/9 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	空包                               ,	P49BWMB,	P49BWMB03  ,	2,	2470,	2021/12/9 下午 09:16:05,	WSM       ,	Y,
	P50BWA751  ,	2,	2470,	2021/12/21 下午 05:34:20,	WSM       ,	Y,	3720,	P50BWA751  ,	AKM          ,	WLCSP          ,	000IABW142               ,	WSEE110A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	5K4D14                   ,	N,	N,	0,	0,	20211221,	175148,	2021/12/6 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/7 上午 12:00:00,	2021/12/8 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/10 上午 12:00:00,	2021/12/10 上午 12:00:00,	8 ,	,	 A C B A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	黑膠不足                           ,	P50BWA7,	P50BWA751  ,	2,	2470,	2021/12/21 下午 05:34:20,	WSM       ,	Y,
	P50BWAG12  ,	2,	2470,	2021/12/23 上午 05:52:38,	WSM       ,	Y,	3720,	P50BWAG12  ,	AKM          ,	WLCSP          ,	000IABW094               ,	WSDJ394A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	5K4958                   ,	N,	N,	0,	0,	20211223,	64739,	2021/12/7 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07322CXC2-FI{FT1}{FRM-PP}                       ,	SWR         ,	2021/12/8 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/10 上午 12:00:00,	2021/12/11 上午 12:00:00,	2021/12/11 上午 12:00:00,	8 ,	 P,	 A B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200605005.E  ,	1,	IC站立                             ,	P50BWAG,	P50BWAG12  ,	2,	2470,	2021/12/23 上午 05:52:38,	WSM       ,	Y,
	P50BWAH51  ,	2,	2470,	2021/12/23 上午 09:29:34,	WSM       ,	Y,	3720,	P50BWAH51  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD37A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211223,	93024,	2021/12/7 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/8 上午 12:00:00,	2021/12/9 上午 12:00:00,	2021/12/10 上午 12:00:00,	2021/12/11 上午 12:00:00,	2021/12/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC翻轉                             ,	P50BWAH,	P50BWAH51  ,	2,	2470,	2021/12/23 上午 09:29:34,	WSM       ,	Y,
	P50BWAU39  ,	2,	2470,	2021/12/18 上午 12:48:45,	WSM       ,	Y,	3720,	P50BWAU39  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD30A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211218,	15620,	2021/12/8 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/9 上午 12:00:00,	2021/12/10 上午 12:00:00,	2021/12/11 上午 12:00:00,	2021/12/12 上午 12:00:00,	2021/12/12 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC翻轉                             ,	P50BWAU,	P50BWAU39  ,	2,	2470,	2021/12/18 上午 12:48:45,	WSM       ,	Y,
	P50BWCH28  ,	2,	2470,	2021/12/14 上午 06:08:30,	WSM       ,	Y,	3720,	P50BWCH28  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN154A                                          ,	15000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4P28                   ,	N,	N,	0,	0,	20211214,	62653,	2021/12/10 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/11 上午 12:00:00,	2021/12/12 上午 12:00:00,	2021/12/13 上午 12:00:00,	2021/12/14 上午 12:00:00,	2021/12/14 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC站立                             ,	P50BWCH,	P50BWCH28  ,	2,	2470,	2021/12/14 上午 06:08:30,	WSM       ,	Y,
	P50BWD117  ,	2,	2470,	2021/12/14 上午 06:52:37,	WSM       ,	Y,	3720,	P50BWD117  ,	AKM          ,	WLCSP          ,	000IABW109               ,	WSDN175A                                          ,	15000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	5K4962                   ,	N,	N,	0,	0,	20211214,	65823,	2021/12/11 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09919BUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/12 上午 12:00:00,	2021/12/13 上午 12:00:00,	2021/12/14 上午 12:00:00,	2021/12/15 上午 12:00:00,	2021/12/15 上午 12:00:00,	8 ,	,	 C B B C                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC站立                             ,	P50BWD1,	P50BWD117  ,	2,	2470,	2021/12/14 上午 06:52:37,	WSM       ,	Y,
	P50BWD226  ,	2,	2470,	2021/12/19 上午 06:56:01,	WSM       ,	Y,	3720,	P50BWD226  ,	AKM          ,	WLCSP          ,	000IABW074               ,	WSCMD28A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	5K4D15                   ,	N,	N,	0,	0,	20211219,	71123,	2021/12/11 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07321-XC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/12/12 上午 12:00:00,	2021/12/13 上午 12:00:00,	2021/12/14 上午 12:00:00,	2021/12/15 上午 12:00:00,	2021/12/15 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC翻轉                             ,	P50BWD2,	P50BWD226  ,	2,	2470,	2021/12/19 上午 06:56:01,	WSM       ,	Y,
	P50NVP408  ,	16,	2210,	2021/12/22 下午 12:34:34,	WSM       ,	Y,	3708,	P50NVP408  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV164               ,	211206075                                         ,	18116,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01850{OT-BIN22-75UM}             ,	511-211206075            ,	N,	N,	0,	0,	20220130,	103616,	2021/12/11 上午 12:00:00,	ANV0086A1071A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01850{OT-BIN22-75UM}             ,	PROD        ,	2021/12/12 上午 12:00:00,	2021/12/13 上午 12:00:00,	2021/12/14 上午 12:00:00,	2021/12/14 上午 12:00:00,	,	12,	  ,	 C E A A C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P50NVP4,	P50NVP408  ,	16,	2210,	2021/12/22 下午 12:34:34,	WSM       ,	Y,
	P50NVP602  ,	20,	2210,	2021/12/19 上午 01:06:38,	WSM       ,	Y,	3708,	P50NVP602  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV162               ,	211206075                                         ,	10946,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01850{OT-BIN22-175UM}            ,	511-211206075            ,	N,	N,	0,	0,	20220125,	150634,	2021/12/11 上午 12:00:00,	ANV0086A1069A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01850{OT-BIN22-175UM}            ,	PROD        ,	2021/12/12 上午 12:00:00,	2021/12/13 上午 12:00:00,	2021/12/14 上午 12:00:00,	2021/12/14 上午 12:00:00,	,	12,	  ,	 D E A A C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P50NVP6,	P50NVP602  ,	20,	2210,	2021/12/19 上午 01:06:38,	WSM       ,	Y,
